File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF240JDE	bam	unfiltered alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000OAL, ENCFF643CGH	1673597997	ENCODE Processing Pipeline	3e3f56da3b346fcff3ff3941b3ad9794		https://www.encodeproject.org/files/ENCFF240JDE/@@download/ENCFF240JDE.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF792HYP	bam	alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000OAN, ENCFF643CGH	954247043	ENCODE Processing Pipeline	f35a4238435d3b1ade6cbaefe3cc07cc		https://www.encodeproject.org/files/ENCFF792HYP/@@download/ENCFF792HYP.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF338SSL	bam	unfiltered alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000OAN, ENCFF807MUK	1638853689	ENCODE Processing Pipeline	a307650fe13459d48d83ea73953f1d31		https://www.encodeproject.org/files/ENCFF338SSL/@@download/ENCFF338SSL.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF539FHF	bam	alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000OAN, ENCFF807MUK	948081172	ENCODE Processing Pipeline	6ee5dcda603c072da1ed24228460ebd9		https://www.encodeproject.org/files/ENCFF539FHF/@@download/ENCFF539FHF.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF835GFI	bam	alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000OAL, ENCFF807MUK	1003966472	ENCODE Processing Pipeline	bec5eb835f9818c577355760b491762b		https://www.encodeproject.org/files/ENCFF835GFI/@@download/ENCFF835GFI.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF356TGQ	bam	unfiltered alignments	ENCSR000BQM	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				PML-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000OAL, ENCFF807MUK	1671146776	ENCODE Processing Pipeline	41a465fc249ec04af1d722ba8c767cbb		https://www.encodeproject.org/files/ENCFF356TGQ/@@download/ENCFF356TGQ.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF000NWF	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF000NWT	824439542	Richard Myers, HAIB	4e904d1bb23042695bdd045f2cbc46f9		https://www.encodeproject.org/files/ENCFF000NWF/@@download/ENCFF000NWF.bam	hg19			archived		low read length, low read depth	biological replicates with identical biosample		
ENCFF000NWH	bigBed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TXG	551037	Richard Myers, HAIB	8eb85edb685f72464029ec6c9a465f91		https://www.encodeproject.org/files/ENCFF000NWH/@@download/ENCFF000NWH.bigBed	hg19			archived		low read length, low read depth	biological replicates with identical biosample		
ENCFF000NWI	bigBed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TXH	628345	Richard Myers, HAIB	e1a63318adf5ca156c6f895c161a1d1e		https://www.encodeproject.org/files/ENCFF000NWI/@@download/ENCFF000NWI.bigBed	hg19			archived		low read length, low read depth	biological replicates with identical biosample		
ENCFF000NWJ	bigWig	raw signal	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							16120086	Richard Myers, HAIB	1e5f4068cd8c3603a6f55f64f8296175		https://www.encodeproject.org/files/ENCFF000NWJ/@@download/ENCFF000NWJ.bigWig	hg19			archived		low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF000NWK	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF000NWV	967009304	Richard Myers, HAIB	012abc81238109e9790a9024328d08ff		https://www.encodeproject.org/files/ENCFF000NWK/@@download/ENCFF000NWK.bam	hg19			archived		low read length, low read depth	biological replicates with identical biosample		
ENCFF000NWL	bigWig	raw signal	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							21467479	Richard Myers, HAIB	7a6588eb647cbcc29ff80c1254b31bad		https://www.encodeproject.org/files/ENCFF000NWL/@@download/ENCFF000NWL.bigWig	hg19			archived		low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF000NWT	fastq	reads	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				870825486	Richard Myers, HAIB	e011367659917a655f073ac80ee4f91e		https://www.encodeproject.org/files/ENCFF000NWT/@@download/ENCFF000NWT.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released		low read length, low read depth	biological replicates with identical biosample		
ENCFF000NWV	fastq	reads	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1035627302	Richard Myers, HAIB	ff1932701763aee22984b5a951febd83		https://www.encodeproject.org/files/ENCFF000NWV/@@download/ENCFF000NWV.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released		low read length, low read depth	biological replicates with identical biosample		
ENCFF001TXG	bed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							339348	Richard Myers, HAIB	03aceacdeaa397aaf3b9aac9965c4123		https://www.encodeproject.org/files/ENCFF001TXG/@@download/ENCFF001TXG.bed.gz	hg19			archived		low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF001TXH	bed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							401778	Richard Myers, HAIB	0644524f5f3062c61fa14e97648187ad		https://www.encodeproject.org/files/ENCFF001TXH/@@download/ENCFF001TXH.bed.gz	hg19			archived		low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF002CHB	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE												358811	ENCODE Consortium Analysis Working Group	9e2708daf73a8a5e361e6ef88e8bb464		https://www.encodeproject.org/files/ENCFF002CHB/@@download/ENCFF002CHB.bed.gz	hg19			archived		low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF307HMP	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CHB	817179	ENCODE Consortium	2910e316232417ddb43ae7763cbc588c		https://www.encodeproject.org/files/ENCFF307HMP/@@download/ENCFF307HMP.bigBed	hg19			archived		low read length, low read depth	biological replicates with identical biosample		
ENCFF028SCM	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF643CGH	1113335001	ENCODE Processing Pipeline	5a79c4a2fb825627512cc27291934e6f		https://www.encodeproject.org/files/ENCFF028SCM/@@download/ENCFF028SCM.bam	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF240MQI	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF643CGH	644643687	ENCODE Processing Pipeline	1c20ff0def323dcbaf162273da622bc1		https://www.encodeproject.org/files/ENCFF240MQI/@@download/ENCFF240MQI.bam	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF888PAI	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF643CGH	766004482	ENCODE Processing Pipeline	9a381fee1a0f451d1c09fcdd2391b548		https://www.encodeproject.org/files/ENCFF888PAI/@@download/ENCFF888PAI.bam	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF358CPI	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF643CGH	1315266088	ENCODE Processing Pipeline	daf751177b0c51f3df3ea7d06107d44c		https://www.encodeproject.org/files/ENCFF358CPI/@@download/ENCFF358CPI.bam	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF077CHK	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF807MUK	1110036095	ENCODE Processing Pipeline	0ada5903dc30146faccc8a75547cf27e		https://www.encodeproject.org/files/ENCFF077CHK/@@download/ENCFF077CHK.bam	hg19			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF356JEO	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF807MUK	640952733	ENCODE Processing Pipeline	8e463d84ea86834b6494196537061722		https://www.encodeproject.org/files/ENCFF356JEO/@@download/ENCFF356JEO.bam	hg19			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF056SZK	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF807MUK	1310788835	ENCODE Processing Pipeline	d333e04eedf89604e6d052cb94e3b2d5		https://www.encodeproject.org/files/ENCFF056SZK/@@download/ENCFF056SZK.bam	hg19			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF732SBB	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF807MUK	760267172	ENCODE Processing Pipeline	5ee214365c432e750a39372692e2a021		https://www.encodeproject.org/files/ENCFF732SBB/@@download/ENCFF732SBB.bam	hg19			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF224TTO	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	511164791	ENCODE Processing Pipeline	b8127a2bdd4a925a705c4a4462ee5271		https://www.encodeproject.org/files/ENCFF224TTO/@@download/ENCFF224TTO.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF027BBC	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	430013921	ENCODE Processing Pipeline	b9fd321d59ee4cc4d88c194b5c898503		https://www.encodeproject.org/files/ENCFF027BBC/@@download/ENCFF027BBC.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF511TJU	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	343890248	ENCODE Processing Pipeline	f8ee721a448c5652e42d63a3ba2f558b		https://www.encodeproject.org/files/ENCFF511TJU/@@download/ENCFF511TJU.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF255OTO	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	862095165	ENCODE Processing Pipeline	69b29b498ce89f9e4e5141ecc3e7a139		https://www.encodeproject.org/files/ENCFF255OTO/@@download/ENCFF255OTO.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF073JYX	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	309702919	ENCODE Processing Pipeline	13bca6f390a90f2e92bcea16d90120de		https://www.encodeproject.org/files/ENCFF073JYX/@@download/ENCFF073JYX.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF185INW	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	741051636	ENCODE Processing Pipeline	7cd7a49509bf7e13c84545f6ce5dac1f		https://www.encodeproject.org/files/ENCFF185INW/@@download/ENCFF185INW.bigWig	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF944GNM	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	5067106	ENCODE Processing Pipeline	5468ae53970173483242c32e37204766		https://www.encodeproject.org/files/ENCFF944GNM/@@download/ENCFF944GNM.bed.gz	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF089TUG	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	4929526	ENCODE Processing Pipeline	d927d47628609ca867531933148023ed		https://www.encodeproject.org/files/ENCFF089TUG/@@download/ENCFF089TUG.bed.gz	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF119FVK	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF944GNM	10870010	ENCODE Processing Pipeline	90ed2f5892e3789e80bfcb62f1d3a68f		https://www.encodeproject.org/files/ENCFF119FVK/@@download/ENCFF119FVK.bigBed	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF826OPY	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	6014158	ENCODE Processing Pipeline	5ac5fbf1d8a09abf546a16f47263182d		https://www.encodeproject.org/files/ENCFF826OPY/@@download/ENCFF826OPY.bed.gz	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF588FKS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF089TUG	10699875	ENCODE Processing Pipeline	8f65eb9e0cf67b32551efd5342c75be2		https://www.encodeproject.org/files/ENCFF588FKS/@@download/ENCFF588FKS.bigBed	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF134TRQ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF826OPY	13201388	ENCODE Processing Pipeline	042f69e631882344922c67f7ac84969e		https://www.encodeproject.org/files/ENCFF134TRQ/@@download/ENCFF134TRQ.bigBed	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF393ZEE	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF089TUG, ENCFF419RSJ, ENCFF826OPY, ENCFF944GNM	318424	ENCODE Processing Pipeline	12b4d328c97c1fb18048d745b51bc8bc		https://www.encodeproject.org/files/ENCFF393ZEE/@@download/ENCFF393ZEE.bed.gz	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF049SZR	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF720YMW	669895	ENCODE Processing Pipeline	6effdadce16dcad00018448622e26c9d		https://www.encodeproject.org/files/ENCFF049SZR/@@download/ENCFF049SZR.bigBed	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF865RMQ	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF393ZEE	603919	ENCODE Processing Pipeline	e5af43cd2fd3b2cdb796cabf28467328		https://www.encodeproject.org/files/ENCFF865RMQ/@@download/ENCFF865RMQ.bigBed	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
ENCFF720YMW	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF089TUG, ENCFF419RSJ, ENCFF826OPY, ENCFF944GNM	366567	ENCODE Processing Pipeline	ace1fb5b44c14612084d7bf52d7561bd		https://www.encodeproject.org/files/ENCFF720YMW/@@download/ENCFF720YMW.bed.gz	GRCh38			released		low read length, low read depth	biological replicates with identical biosample		
