CTCF	EP300	GABPA	MAFK	NFE2L2	REST
SFXN1	3	0	0	0	0	0
HRH2	6	0	1	0	0	2
CPLX2	10	0	1	2	0	5
KIAA1191	7	1	3	0	0	0
ARL10	7	1	3	0	0	0
HIGD2A	7	1	3	0	0	0
NOP16	7	1	3	0	0	0
CLTB	7	1	3	1	0	0
FAF2	7	1	4	1	0	1
RNF44	5	0	3	1	0	4
GPRIN1	8	1	2	0	0	4
SNCB	8	1	2	0	0	4
TSPAN17	8	1	1	0	0	3
UNC5A	6	2	0	1	1	4
HK3	5	2	0	0	1	4
UIMC1	6	0	0	1	1	0
ZNF346	8	0	0	1	1	0
FGFR4	8	0	0	1	1	0
NSD1	6	0	0	1	0	0
RAB24	11	0	3	1	0	0
PRELID1	11	0	3	1	0	0
MXD3	13	0	3	1	0	0
LMAN2	14	0	4	2	2	0
RGS14	18	0	5	2	2	0
GRK6	20	2	5	3	2	1
PRR7	19	2	5	3	2	1
DBN1	18	2	3	3	2	1
PDLIM7	16	2	4	3	2	2
DOK3	17	3	7	3	2	2
DDX41	17	3	7	3	2	2
FAM193B	16	3	6	1	0	2
TMED9	10	3	5	0	0	2
B4GALT7	8	2	4	0	0	2
PROP1	5	0	0	0	0	1
N4BP3	11	1	1	0	1	3
RMND5B	11	1	1	0	1	3
NHP2	13	1	1	0	1	3
HNRNPAB	11	1	1	0	1	3
PHYKPL	10	1	0	0	1	3
COL23A1	0	0	0	0	0	1
CLK4	0	0	0	0	0	1
ZNF354A	3	0	0	2	0	1
ZNF354B	2	0	0	0	1	0
ZFP2	1	0	0	0	1	0
ZNF454	0	0	0	0	1	0
ZNF879	0	0	0	1	0	0
ZNF354C	1	0	0	2	0	0
ADAMTS2	1	0	0	1	0	1
RUFY1	2	0	0	0	1	2
HNRNPH1	2	0	1	0	2	1
CANX	5	0	1	0	2	0
MAML1	7	3	2	2	4	0
LTC4S	7	3	2	2	4	0
SQSTM1	7	3	1	2	3	0
MGAT4B	7	3	1	2	3	0
C5orf45	6	3	2	2	3	0
TBC1D9B	5	3	2	2	3	0
RNF130	6	0	0	0	0	0
RASGEF1C	7	1	0	0	0	0
MAPK9	8	3	0	0	0	1
GFPT2	6	4	0	0	0	1
CNOT6	3	4	0	2	0	0
SCGB3A1	3	1	0	1	0	0
FLT4	3	0	0	0	0	0
MGAT1	8	0	3	2	0	0
ZFP62	7	0	3	2	0	0
BTNL8	5	0	3	1	0	0
TRIM7	8	2	8	5	1	2
TRIM41	8	2	8	5	1	2
TRIM52	7	2	8	4	1	2
DUSP22	4	0	0	1	0	0
IRF4	5	0	0	0	0	0
EXOC2	6	1	1	0	0	0
FOXQ1	7	6	1	3	1	1
FOXF2	12	7	1	3	1	2
FOXC1	7	2	1	0	2	1
GMDS	4	2	0	0	0	0
MYLK4	8	7	2	3	1	0
WRNIP1	9	10	2	2	1	0
SERPINB1	12	11	2	3	2	1
SERPINB9	13	12	1	5	3	1
SERPINB6	17	6	2	7	4	1
NQO2	17	4	2	5	3	0
RIPK1	13	4	3	5	3	0
BPHL	14	1	5	3	1	0
TUBB2A	14	1	4	2	0	0
TUBB2B	11	1	2	1	0	1
PSMG4	12	1	2	1	0	1
SLC22A23	5	3	0	3	2	1
PXDC1	7	4	1	0	1	1
PRPF4B	7	0	2	0	1	0
ECI2	4	1	0	0	0	0
CDYL	2	1	0	0	0	0
RPP40	6	2	0	2	1	1
LYRM4	3	0	0	2	3	0
FARS2	3	0	0	2	3	0
NRN1	4	0	0	0	0	0
F13A1	2	0	0	0	0	0
LY86	8	1	3	1	0	1
RREB1	0	3	1	3	1	1
SSR1	7	0	1	1	0	0
CAGE1	5	1	1	2	0	0
RIOK1	5	1	1	2	0	0
DSP	4	3	0	4	0	0
SNRNP48	6	4	1	3	0	0
TXNDC5	3	6	1	2	0	0
BLOC1S5	3	6	0	1	0	0
EEF1E1	5	2	0	0	0	0
SLC35B3	2	0	1	1	0	2
TFAP2A	11	6	3	3	3	0
GCNT2	7	2	0	3	2	0
C6orf52	1	1	3	3	1	1
PAK1IP1	1	1	3	3	1	1
TMEM14C	3	1	3	3	1	1
TMEM14B	4	1	3	3	1	2
MAK	4	1	1	2	1	3
GCM2	6	0	0	0	0	2
SYCP2L	6	0	0	0	0	2
ELOVL2	5	2	0	0	1	0
SMIM13	4	2	0	0	1	0
ERVFRD-1	4	4	0	1	1	0
NEDD9	1	6	0	2	1	2
TMEM170B	6	1	0	0	0	1
ADTRP	2	7	0	0	1	0
HIVEP1	4	3	0	2	2	0
EDN1	9	5	1	4	1	1
PHACTR1	1	0	0	1	0	2
TBC1D7	7	3	1	0	1	0
GFOD1	3	1	0	0	1	0
SIRT5	5	1	1	2	1	1
NOL7	5	1	1	2	1	1
RANBP9	4	1	1	2	1	1
MCUR1	3	0	0	0	0	0
RNF182	2	2	0	3	1	1
CD83	7	0	0	1	0	0
JARID2	2	3	0	0	0	0
DTNBP1	2	0	0	0	0	0
MYLIP	6	0	0	0	0	0
GMPR	9	0	0	1	0	0
ATXN1	10	8	1	4	1	0
RBM24	0	0	0	2	0	0
CAP2	0	0	0	0	0	0
FAM8A1	5	0	1	0	0	1
NUP153	2	1	1	2	1	2
KIF13A	2	3	0	1	2	0
NHLRC1	4	2	0	1	1	0
TPMT	3	1	0	1	0	0
KDM1B	3	1	0	1	0	0
DEK	3	1	0	1	0	0
RNF144B	2	2	0	1	0	0
ID4	6	1	0	1	1	1
MBOAT1	4	1	0	1	1	0
E2F3	2	2	0	0	0	1
CDKAL1	2	0	0	1	0	0
SOX4	1	1	0	0	0	0
DCDC2	4	0	0	1	0	0
MRS2	4	0	0	1	0	0
ALDH5A1	7	0	0	0	0	0
KIAA0319	5	2	1	0	2	2
TDP2	5	2	1	1	3	2
ACOT13	5	2	1	1	3	2
C6orf62	2	2	1	1	4	2
GMNN	3	1	0	1	4	2
FAM65B	6	1	0	3	0	0
LRRC16A	4	1	0	1	0	1
HIST1H2AA	6	0	0	1	0	2
HIST1H2BA	6	0	0	1	0	2
TRIM38	8	9	0	9	5	3
HIST1H1A	11	9	1	8	7	3
HIST1H3A	11	9	1	8	7	3
HIST1H4A	11	9	1	8	7	3
HIST1H4B	11	11	1	9	8	3
HIST1H3B	11	11	1	9	8	3
HIST1H2AB	11	11	1	9	8	3
HIST1H2BB	10	11	1	9	8	3
HIST1H3C	10	11	1	9	8	3
HIST1H1C	10	11	1	9	8	4
HFE	11	11	2	9	8	5
HIST1H4C	8	11	2	11	7	6
HIST1H1T	9	13	2	12	7	7
HIST1H2BC	10	12	2	13	7	7
HIST1H2AC	10	12	2	13	7	7
HIST1H1E	8	10	2	9	5	5
HIST1H2BD	8	9	2	9	4	5
HIST1H2BE	8	9	2	10	3	6
HIST1H4D	8	10	3	11	4	7
HIST1H2AD	7	10	3	12	4	7
HIST1H3D	7	10	3	12	4	7
HIST1H2BF	7	10	3	12	4	7
HIST1H4E	6	9	2	12	3	7
HIST1H2BG	6	10	2	13	3	7
HIST1H2AE	6	10	2	13	3	7
HIST1H3E	7	9	2	12	2	7
HIST1H1D	7	9	2	12	2	7
HIST1H4F	7	10	2	12	2	7
HIST1H3F	8	10	2	12	2	7
HIST1H2BH	8	10	2	12	2	7
HIST1H3G	8	10	2	11	2	5
HIST1H2BI	8	10	1	10	2	5
HIST1H4H	7	10	1	10	2	5
BTN3A2	3	4	1	8	1	2
BTN2A2	3	4	1	6	1	1
BTN3A1	4	3	0	4	0	0
BTN3A3	4	3	1	4	0	0
BTN2A1	4	4	2	4	0	0
HMGN4	6	8	3	4	0	0
ABT1	6	8	3	4	0	0
ZNF322	4	4	1	3	0	1
HIST1H2BJ	7	3	2	2	0	1
HIST1H2AG	7	3	2	2	0	1
HIST1H4I	7	3	2	2	0	1
HIST1H2BK	7	3	2	2	0	1
PRSS16	6	1	2	0	0	0
ZNF391	1	1	2	0	2	0
ZNF184	3	4	3	5	2	0
HIST1H2BL	8	5	2	3	2	2
HIST1H2AI	8	5	2	3	2	2
HIST1H3H	8	5	2	3	2	2
HIST1H2AJ	8	5	2	3	2	2
HIST1H2BM	8	5	2	3	2	2
HIST1H4J	8	5	2	3	2	2
HIST1H2AK	8	5	2	3	2	2
HIST1H2BN	8	5	2	3	2	2
HIST1H2AL	6	5	1	3	2	3
HIST1H1B	6	5	1	3	2	3
HIST1H3I	6	5	1	3	2	3
HIST1H4L	5	5	1	2	2	3
HIST1H3J	5	5	1	2	2	3
HIST1H2AM	4	5	1	1	2	2
HIST1H2BO	4	5	1	1	2	2
ZNF165	1	1	6	1	2	2
ZSCAN16	2	2	8	2	2	2
ZKSCAN8	2	2	9	2	2	2
ZSCAN9	4	3	8	3	3	0
ZKSCAN4	4	4	8	4	1	0
NKAPL	4	4	8	4	1	0
ZSCAN26	4	4	7	4	1	0
PGBD1	4	4	7	4	1	0
ZKSCAN3	5	4	6	4	1	0
ZSCAN31	5	4	5	4	1	0
ZSCAN12	3	3	4	3	0	0
ZSCAN23	4	2	3	2	0	0
TRIM27	9	4	5	2	2	0
ZNF311	5	2	4	0	2	0
UBD	9	0	0	0	0	2
GABBR1	15	0	0	0	0	4
MOG	17	0	0	0	0	4
ZFP57	17	0	0	0	0	4
HLA-F	14	0	0	0	0	4
HLA-G	5	0	0	0	0	3
HLA-A	5	1	0	1	1	1
ZNRD1	9	8	6	2	1	0
PPP1R11	9	7	6	1	0	0
RNF39	10	7	6	1	0	0
TRIM31	8	7	6	2	0	0
TRIM10	8	7	8	2	2	0
TRIM15	8	6	7	2	2	0
TRIM26	4	3	3	2	2	2
TRIM39	5	0	2	0	0	4
RPP21	4	0	2	0	0	4
HLA-E	12	0	2	1	0	1
PRR3	11	1	5	3	0	1
GNL1	11	1	5	3	0	1
ABCF1	12	1	5	3	0	1
PPP1R10	12	3	9	2	0	1
MRPS18B	12	4	9	3	1	1
ATAT1	13	6	9	4	1	2
C6orf136	11	8	12	5	2	5
DHX16	13	13	11	5	4	5
PPP1R18	13	16	12	6	5	6
NRM	13	16	12	6	5	6
MDC1	11	17	11	5	5	5
TUBB	11	18	10	5	5	5
FLOT1	13	20	10	6	7	5
IER3	13	20	10	6	7	5
DDR1	10	7	1	3	3	0
GTF2H4	10	5	1	3	2	0
VARS2	10	5	1	3	2	0
C6orf15	14	3	0	2	0	1
PSORS1C1	14	3	0	2	0	1
CDSN	14	3	0	2	0	1
PSORS1C2	14	3	0	2	0	1
CCHCR1	13	3	0	2	0	1
TCF19	13	3	0	2	0	1
POU5F1	11	3	0	1	0	1
HLA-C	3	1	0	0	0	2
HLA-B	5	0	1	0	0	3
MICA	9	0	1	1	1	2
MICB	12	0	3	1	1	2
MCCD1	12	0	2	1	1	2
DDX39B	11	0	2	1	1	2
ATP6V1G2	10	0	2	1	1	2
NFKBIL1	10	0	2	1	1	2
LTA	10	0	4	1	2	4
TNF	9	0	4	0	1	4
LTB	9	0	6	0	1	4
LST1	10	0	6	0	1	4
NCR3	10	0	6	0	1	4
AIF1	10	1	6	0	1	4
PRRC2A	10	1	6	0	1	4
APOM	10	2	5	2	1	3
BAG6	10	2	5	2	1	3
C6orf47	10	2	5	2	1	3
CSNK2B	10	2	5	2	1	3
GPANK1	10	2	5	2	1	3
ABHD16A	12	3	6	3	1	3
LY6G6F	12	3	6	4	1	4
LY6G6C	12	3	7	4	2	4
C6orf25	12	4	7	4	3	4
DDAH2	12	4	7	4	5	4
CLIC1	12	5	8	5	6	4
MSH5	12	5	8	5	6	4
SAPCD1	12	5	7	5	5	3
VWA7	14	5	6	5	5	2
VARS	13	5	4	5	5	2
LSM2	15	6	4	5	5	2
HSPA1L	14	7	4	5	5	2
HSPA1A	14	7	4	5	5	2
HSPA1B	15	7	4	5	5	2
C6orf48	14	7	4	4	5	2
NEU1	15	6	4	3	5	1
SLC44A4	12	5	6	2	5	1
EHMT2	9	5	5	2	5	1
C2	9	5	5	2	5	1
ZBTB12	9	5	5	2	5	1
CFB	9	3	3	0	0	0
SKIV2L	11	4	3	0	1	0
NELFE	11	4	3	0	1	0
STK19	9	4	3	0	1	0
DXO	9	4	3	0	1	0
TNXB	11	4	5	3	1	1
ATF6B	11	4	5	3	1	1
FKBPL	11	4	5	3	1	1
PRRT1	12	3	5	3	0	1
PPT2	12	3	5	3	0	1
AGPAT1	13	4	5	3	0	1
RNF5	13	4	5	3	0	1
PBX2	12	3	5	3	0	1
GPSM3	12	3	5	3	0	1
NOTCH4	8	2	5	3	0	0
HLA-DRA	3	2	0	3	0	1
HLA-DRB5	1	0	0	1	0	1
HLA-DRB1	1	0	0	0	0	0
HLA-DQA1	2	0	0	0	0	0
HLA-DQB1	2	0	0	0	0	0
HLA-DQA2	5	0	0	1	0	0
HLA-DQB2	7	1	0	1	0	2
HLA-DOB	7	1	0	1	0	2
TAP2	8	1	0	1	0	2
PSMB8	8	1	0	1	0	2
TAP1	10	1	0	1	0	2
PSMB9	10	1	0	1	0	2
HLA-DMB	12	2	1	1	2	3
HLA-DMA	13	2	1	1	2	2
BRD2	10	1	1	1	2	2
HLA-DOA	12	1	2	1	2	2
HLA-DPB1	14	0	1	0	0	1
HLA-DPA1	14	0	1	0	0	1
SLC39A7	18	0	7	2	1	3
RXRB	18	0	7	2	1	3
HSD17B8	18	0	7	2	1	3
RING1	18	0	6	2	1	3
VPS52	14	0	7	3	1	5
RPS18	14	0	7	3	1	5
B3GALT4	11	0	7	3	1	5
WDR46	12	0	6	3	1	5
PFDN6	12	0	6	3	1	5
RGL2	12	0	7	5	1	4
TAPBP	11	1	6	5	1	4
ZBTB22	12	1	6	5	1	4
DAXX	13	1	7	5	1	4
KIFC1	12	1	5	4	0	2
PHF1	10	1	4	3	0	2
CUTA	11	1	4	3	0	1
SYNGAP1	11	1	4	3	0	1
ZBTB9	11	1	3	2	0	0
BAK1	15	4	2	1	0	1
ITPR3	16	4	2	2	0	1
UQCC2	12	3	2	1	0	1
IP6K3	11	1	3	2	1	2
LEMD2	10	1	3	3	1	2
GRM4	12	0	0	1	1	4
HMGA1	12	0	0	1	1	1
C6orf1	12	0	0	3	1	1
NUDT3	4	1	0	2	1	1
RPS10	4	1	0	2	1	1
PACSIN1	6	1	0	0	1	1
SPDEF	5	0	0	0	0	0
C6orf106	4	0	2	3	4	0
SNRPC	2	0	2	3	5	0
UHRF1BP1	3	0	4	1	3	1
TAF11	5	0	2	1	2	1
ANKS1A	5	0	2	1	2	1
TCP11	5	0	0	0	0	0
ZNF76	8	0	0	2	0	0
DEF6	8	0	0	2	0	0
PPARD	7	0	0	2	0	0
FANCE	6	2	1	1	1	1
RPL10A	7	2	1	1	1	1
TEAD3	9	2	1	1	1	1
FKBP5	6	1	3	2	0	1
ARMC12	6	1	3	2	0	1
SRPK1	2	0	0	1	1	1
SLC26A8	6	0	0	1	1	2
MAPK14	6	1	0	1	2	2
MAPK13	5	1	0	0	1	2
BRPF3	5	2	0	0	1	1
C6orf222	9	3	0	3	1	1
ETV7	8	5	2	4	2	1
KCTD20	4	4	2	4	2	2
STK38	3	2	1	2	1	2
SRSF3	5	9	2	2	1	3
CDKN1A	10	9	3	1	1	3
CPNE5	10	2	3	1	0	0
C6orf89	8	2	2	1	0	0
PPIL1	8	2	2	1	0	0
PI16	14	2	3	1	0	2
MTCH1	13	2	1	2	1	2
FGD2	12	5	2	3	1	2
PIM1	4	14	2	4	1	0
TBC1D22B	6	5	1	5	0	0
TMEM217	6	5	1	5	0	0
RNF8	5	0	0	4	0	1
CMTR1	3	0	0	2	0	4
CCDC167	5	0	0	0	0	4
MDGA1	7	0	1	0	3	1
ZFAND3	4	2	1	0	1	1
BTBD9	2	1	0	1	0	0
GLO1	4	1	0	0	0	0
DNAH8	4	1	0	0	0	0
GLP1R	5	0	0	0	0	2
SAYSD1	5	1	0	1	0	2
KCNK5	7	1	3	1	0	3
KCNK17	7	0	3	0	0	2
KIF6	0	0	0	0	0	0
DAAM2	3	0	0	0	0	0
MOCS1	6	0	0	0	0	0
LRFN2	2	0	0	0	0	1
TSPO2	11	0	1	1	0	0
OARD1	11	0	1	1	0	1
NFYA	11	0	1	1	0	1
TREML1	7	0	1	1	0	1
TREM2	7	0	1	1	0	1
TREML2	4	0	1	1	0	1
TREM1	9	0	1	0	1	0
NCR2	9	0	1	0	1	0
FOXP4	6	0	0	1	0	0
MDFI	10	1	3	2	0	0
TFEB	12	2	4	2	0	0
FRS3	13	2	4	2	0	0
PRICKLE4	13	2	4	2	0	0
USP49	5	1	2	5	3	1
MED20	4	1	2	5	3	1
BYSL	4	1	2	5	3	1
CCND3	8	2	2	5	3	1
TAF8	8	2	2	5	3	1
MRPS10	9	8	1	2	1	1
TRERF1	5	0	0	1	0	0
UBR2	7	1	1	0	0	0
TBCC	4	1	1	3	0	1
GLTSCR1L	4	1	1	3	0	1
RPL7L1	5	0	4	3	3	1
CNPY3	6	0	7	1	3	1
GNMT	6	0	8	1	3	1
PEX6	6	0	8	0	3	1
PPP2R5D	6	0	7	0	2	1
KLHDC3	4	0	6	1	2	0
MEA1	4	0	6	1	2	0
RRP36	4	0	6	1	2	0
CUL7	9	0	5	1	2	0
MRPL2	9	0	5	1	2	0
KLC4	9	0	5	1	2	0
PTK7	9	0	5	1	1	0
SRF	8	0	2	4	1	1
CUL9	8	0	2	4	1	1
DNPH1	10	0	2	3	2	1
CRIP3	8	0	1	3	1	1
ZNF318	8	0	1	0	1	0
ABCC10	10	1	2	0	0	0
DLK2	8	1	2	0	0	0
TJAP1	9	1	2	0	0	0
YIPF3	8	1	2	0	0	0
POLR1C	8	1	2	0	0	0
XPO5	8	4	3	1	1	1
POLH	8	4	3	1	1	1
GTPBP2	5	6	3	1	3	1
MAD2L1BP	5	6	3	1	3	1
RSPH9	5	6	3	1	3	1
MRPS18A	9	6	3	1	3	1
VEGFA	10	3	1	1	2	0
C6orf223	15	13	2	1	2	3
TMEM63B	15	8	1	1	1	1
MRPL14	15	8	1	1	1	1
SLC29A1	14	2	0	0	3	3
HSP90AB1	16	2	0	0	3	3
SLC35B2	15	2	0	0	3	3
NFKBIE	15	2	0	0	3	3
TMEM151B	15	2	0	0	3	3
AARS2	15	2	0	0	3	4
CDC5L	9	0	0	0	0	1
RUNX2	0	0	1	3	0	0
SUPT3H	0	1	1	3	0	1
CLIC5	4	2	0	0	0	0
ENPP4	4	0	0	0	0	0
ENPP5	3	0	0	1	0	0
RCAN2	2	1	0	1	0	1
CYP39A1	3	1	0	3	1	1
SLC25A27	3	1	0	3	1	1
TDRD6	4	1	0	4	1	1
PLA2G7	4	1	0	5	1	1
TNFRSF21	2	2	0	1	0	0
CD2AP	1	4	0	1	0	0
MUT	3	3	1	1	1	1
CENPQ	3	3	1	1	1	1
C6orf141	5	3	2	1	1	1
RHAG	3	4	1	1	0	1
CRISP2	1	1	0	0	0	0
CRISP3	0	1	0	0	0	0
TFAP2B	2	0	0	0	0	1
MCM3	4	0	1	1	0	1
PAQR8	8	1	3	2	1	0
EFHC1	7	5	3	3	2	0
TRAM2	10	4	2	3	1	1
TMEM14A	9	0	1	0	0	1
GSTA4	5	1	1	5	1	0
ICK	7	0	1	3	0	0
FBXO9	7	0	1	3	0	0
GCM1	5	0	1	2	0	0
ELOVL5	4	1	0	3	1	0
GCLC	3	3	1	4	2	0
LRRC1	5	1	0	2	0	0
MLIP	3	1	0	1	0	0
TINAG	2	1	0	0	0	1
FAM83B	1	2	0	0	0	2
HMGCLL1	3	0	0	2	0	0
BMP5	2	1	0	0	0	0
COL21A1	6	5	0	2	0	0
DST	9	2	1	2	3	0
BEND6	9	2	1	2	3	0
KIAA1586	4	1	2	0	1	0
ZNF451	3	1	2	0	1	0
BAG2	3	2	1	2	1	0
RAB23	5	2	2	4	1	0
PRIM2	4	2	2	4	0	1
KHDRBS2	0	0	0	1	0	0
PTP4A1	5	6	0	6	0	0
PHF3	4	3	0	6	0	0
EYS	2	0	0	0	0	0
LMBRD1	3	0	0	1	0	0
COL19A1	3	0	0	1	0	0
FAM135A	3	0	0	2	0	0
SMAP1	0	0	1	1	0	0
OGFRL1	0	3	0	1	0	1
RIMS1	0	0	0	1	0	1
KCNQ5	4	0	0	0	0	1
KHDC1L	7	0	2	0	0	0
KHDC1	4	1	2	1	0	0
DDX43	4	2	1	1	0	0
MB21D1	3	3	0	2	0	0
MTO1	3	3	0	2	0	0
EEF1A1	4	5	0	1	1	0
SLC17A5	8	5	0	1	1	0
CD109	7	2	0	1	0	0
COL12A1	6	4	2	5	0	1
COX7A2	6	4	2	4	0	1
TMEM30A	7	3	2	4	0	1
FILIP1	4	3	0	2	0	1
SENP6	4	1	0	2	0	1
MYO6	0	0	0	1	0	0
HTR1B	1	1	0	0	0	0
PHIP	0	0	0	1	0	1
HMGN3	0	0	0	0	2	1
LCA5	3	1	0	3	0	0
SH3BGRL2	7	1	0	4	0	0
ELOVL4	4	0	1	1	0	0
TTK	3	0	1	1	0	0
BCKDHB	3	0	0	2	0	0
FAM46A	1	7	0	2	1	1
IBTK	1	2	0	2	0	0
TPBG	6	3	1	1	0	1
UBE3D	5	0	0	1	0	0
DOPEY1	5	0	0	1	0	0
RWDD2A	1	0	0	1	0	0
PGM3	1	0	0	1	0	0
ME1	4	1	0	2	1	0
PRSS35	6	1	0	2	1	0
SNAP91	1	0	0	0	0	1
RIPPLY2	1	1	1	2	1	2
CYB5R4	1	1	1	2	1	2
MRAP2	0	0	0	0	0	0
TBX18	3	0	0	1	0	0
NT5E	2	2	1	1	1	0
SNX14	1	0	2	1	1	1
SYNCRIP	1	0	2	1	1	1
CGA	3	0	0	1	0	0
ZNF292	3	0	0	1	0	0
SMIM8	5	0	0	0	0	0
SLC35A1	3	0	0	0	0	1
RARS2	0	0	1	1	0	3
ORC3	0	0	1	1	0	3
AKIRIN2	1	4	1	3	2	1
CNR1	0	0	0	0	0	2
RNGTT	5	5	1	3	3	0
PNRC1	3	8	0	4	3	0
SRSF12	1	8	0	4	3	0
UBE2J1	6	2	0	1	0	2
RRAGD	4	1	0	1	0	2
ANKRD6	4	1	0	1	0	2
LYRM2	1	0	1	1	0	1
MDN1	2	1	1	1	0	1
BACH2	3	2	0	2	2	1
MAP3K7	1	0	2	1	2	0
EPHA7	2	0	0	1	0	0
MANEA	1	0	0	2	0	0
FUT9	2	1	0	0	0	0
UFL1	0	1	1	0	0	0
GPR63	2	0	0	1	2	0
NDUFAF4	2	0	0	2	2	0
KLHL32	2	0	0	2	2	0
MMS22L	2	0	0	0	0	0
POU3F2	3	0	0	0	0	0
FBXL4	1	0	0	0	0	0
FAXC	4	0	2	1	0	2
COQ3	6	0	2	1	0	3
PNISR	7	0	3	0	0	3
USP45	4	0	3	1	1	3
CCNC	1	0	2	1	1	2
SIM1	2	0	0	0	0	0
ASCC3	0	1	1	2	0	0
GRIK2	0	0	0	0	0	1
HACE1	0	0	0	0	0	2
LIN28B	0	0	0	0	0	2
BVES	3	1	1	1	1	0
POPDC3	3	1	1	1	1	0
PREP	6	1	0	0	0	2
PRDM1	3	5	1	2	1	1
ATG5	3	3	1	0	0	0
AIM1	5	1	0	3	1	0
QRSL1	6	0	0	2	0	0
RTN4IP1	6	0	0	2	0	0
C6orf203	5	0	1	1	1	1
BEND3	6	0	1	0	1	1
PDSS2	2	0	0	0	0	0
SOBP	2	0	0	0	0	0
SEC63	6	0	0	0	0	0
OSTM1	6	0	1	0	0	2
NR2E1	3	0	2	1	0	3
SNX3	1	1	3	1	0	2
LACE1	1	1	3	1	0	0
FOXO3	5	1	0	3	0	0
ARMC2	4	0	0	2	0	0
SESN1	1	1	0	4	0	2
CEP57L1	1	1	0	4	0	2
CD164	3	0	1	1	0	1
SMPD2	5	0	1	2	0	1
PPIL6	5	0	1	2	0	1
MICAL1	5	0	1	2	0	1
ZBTB24	5	0	0	1	0	0
AK9	4	2	0	0	0	0
FIG4	4	2	0	0	0	0
WASF1	1	0	1	3	0	2
CDC40	1	0	1	3	0	2
METTL24	3	0	0	1	0	0
DDO	3	0	0	0	0	0
SLC22A16	3	1	0	0	0	0
AMD1	1	2	1	1	1	3
CDK19	1	2	1	1	1	3
GTF3C6	5	1	3	0	1	2
RPF2	4	1	2	0	0	0
SLC16A10	3	0	0	2	0	1
REV3L	1	1	0	2	0	0
TRAF3IP2	3	2	0	1	1	1
FYN	3	4	0	3	0	1
WISP3	7	1	0	3	0	0
FAM229B	8	0	0	2	0	0
TUBE1	8	0	0	2	0	0
LAMA4	6	5	1	1	1	0
RFPL4B	6	0	0	1	0	0
MARCKS	5	0	0	0	0	0
HDAC2	6	4	0	0	0	0
HS3ST5	4	5	0	1	0	1
FRK	6	0	1	3	1	0
NT5DC1	5	0	1	3	1	0
TSPYL4	3	1	0	2	0	0
DSE	3	1	0	2	0	0
TSPYL1	3	1	0	2	0	0
FAM26F	4	3	0	1	0	0
FAM26E	5	2	0	1	0	1
FAM26D	5	2	0	1	0	1
TRAPPC3L	6	2	0	1	0	1
RWDD1	6	2	0	1	0	1
RSPH4A	5	2	0	1	0	1
ZUFSP	1	0	0	0	0	1
KPNA5	1	0	0	0	0	1
FAM162B	0	0	0	0	0	0
DCBLD1	3	3	0	2	0	0
GOPC	3	1	1	2	0	0
NUS1	3	1	1	1	0	0
PLN	5	0	0	0	0	0
CEP85L	4	0	0	0	0	1
ASF1A	2	0	0	1	1	0
MCM9	1	0	0	2	1	0
FAM184A	5	0	0	0	0	1
MAN1A1	1	1	0	2	1	0
GJA1	2	1	1	0	0	0
HSF2	2	0	1	0	0	0
SERINC1	4	0	1	0	0	0
PKIB	4	0	1	0	0	0
SMPDL3A	7	0	1	0	0	0
CLVS2	1	0	0	0	0	1
TRDN	1	0	0	0	0	0
NKAIN2	3	0	0	0	0	1
RNF217	1	0	0	0	1	0
TPD52L1	4	1	0	1	4	0
HDDC2	2	0	0	1	2	0
HEY2	2	2	0	0	1	0
NCOA7	4	4	0	0	1	0
HINT3	9	8	1	0	3	1
TRMT11	7	6	1	0	3	1
CENPW	1	0	0	0	0	0
RSPO3	4	1	0	0	2	0
RNF146	3	1	1	0	2	0
ECHDC1	2	1	1	1	2	0
SOGA3	8	0	0	2	0	2
THEMIS	2	1	0	2	1	0
PTPRK	3	1	0	0	0	1
LAMA2	1	0	0	0	0	0
ARHGAP18	5	2	0	2	0	2
L3MBTL3	2	0	0	0	0	0
SAMD3	2	0	0	0	0	1
TMEM200A	2	0	0	0	0	1
EPB41L2	1	0	0	1	0	0
AKAP7	3	0	0	1	0	0
ARG1	3	1	1	0	0	0
MED23	3	1	1	0	0	0
ENPP3	3	1	1	0	0	0
ENPP1	1	0	0	1	0	0
CTGF	4	3	0	2	2	0
MOXD1	4	0	0	2	0	0
STX7	4	0	0	2	0	1
VNN3	9	1	2	0	1	1
VNN2	9	1	2	1	1	1
SLC18B1	8	1	2	1	1	1
RPS12	8	1	2	1	1	1
EYA4	3	2	0	2	1	1
TCF21	7	1	1	2	0	0
TBPL1	5	1	1	1	0	0
SLC2A12	5	0	1	2	0	0
SGK1	0	16	0	1	1	0
ALDH8A1	4	0	0	0	0	0
HBS1L	3	0	0	0	0	0
MYB	4	0	0	1	0	0
AHI1	2	1	0	2	0	0
PDE7B	4	1	0	0	1	0
MTFR2	5	0	2	0	1	1
BCLAF1	5	0	2	0	1	1
MAP7	5	2	0	1	0	2
MAP3K5	2	1	0	1	0	0
PEX7	2	1	0	0	0	0
SLC35D3	4	3	0	0	0	1
IL20RA	4	5	0	0	0	1
IFNGR1	5	4	1	2	1	2
OLIG3	4	0	0	0	0	1
TNFAIP3	4	2	0	0	0	0
PERP	2	2	1	2	0	0
HEBP2	1	1	0	0	0	0
NHSL1	5	0	1	0	0	0
CCDC28A	2	0	1	1	0	0
ECT2L	1	0	1	1	0	0
REPS1	3	0	0	1	0	0
