ATF2	ELF1	ETV6	IKZF1	IKZF2	IRF3	IRF5	NFATC1	NR2F1	PAX8	PKNOX1	RUNX3	STAT1	STAT5A	TCF12
MCPH1	3	4	2	7	4	0	0	4	8	2	5	6	0	2	2
ANGPT2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AGPAT5	15	6	8	13	11	1	1	12	8	2	7	20	0	5	3
DEFB1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SGK223	9	5	5	13	10	0	0	5	7	0	1	20	0	3	7
CLDN23	1	3	0	7	5	0	0	0	3	0	3	5	0	0	0
MFHAS1	3	2	0	8	3	0	0	1	2	0	2	4	0	0	0
ERI1	5	3	1	7	9	1	0	2	1	0	4	7	0	1	1
PPP1R3B	2	0	0	3	2	0	0	0	1	0	0	3	0	0	0
TNKS	0	1	2	1	0	1	0	0	1	0	1	2	0	0	0
MSRA	0	1	0	0	0	0	0	0	2	0	0	4	0	1	0
RP1L1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
SOX7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
XKR6	1	2	2	3	2	0	0	0	2	0	2	7	0	0	0
MTMR9	3	3	2	6	7	0	0	0	2	0	3	6	0	0	0
FAM167A	13	10	12	23	15	1	2	11	15	3	16	26	3	8	12
BLK	13	9	10	23	14	1	1	10	13	4	15	26	3	7	10
GATA4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
NEIL2	1	6	1	3	3	1	1	0	2	0	2	9	0	0	2
FDFT1	1	6	1	3	3	1	1	0	2	0	1	9	0	0	2
CTSB	6	3	6	9	9	0	0	2	5	1	5	9	0	5	1
LONRF1	3	6	1	5	5	0	0	0	1	0	2	9	0	2	0
KIAA1456	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
DLC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUSC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MICU3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ZDHHC2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
VPS37A	0	1	0	0	0	0	0	0	2	0	2	3	0	0	0
CNOT7	0	1	0	0	0	0	0	0	2	0	2	3	0	0	0
SLC7A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFRL	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MTUS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FGL1	5	2	0	5	4	1	0	1	2	0	3	4	2	2	0
PCM1	5	2	0	5	4	1	0	1	2	0	3	4	2	2	0
ASAH1	3	3	0	3	2	1	0	0	2	1	1	2	0	1	0
NAT1	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0
NAT2	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0
PSD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2D4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSGALNACT1	2	0	1	3	1	0	0	1	2	0	1	5	0	1	1
INTS10	2	1	0	2	3	0	0	1	2	0	2	3	1	1	1
LPL	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ATP6V1B2	1	2	0	0	0	0	0	0	1	0	1	0	2	1	0
LZTS1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
GFRA2	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0
DOK2	4	5	1	6	4	0	0	3	4	0	2	11	1	0	1
XPO7	4	5	1	6	4	0	0	3	4	0	2	11	1	0	1
NPM2	1	2	0	2	0	0	0	1	5	0	1	1	0	2	2
DMTN	1	2	0	4	1	0	0	1	5	0	1	1	0	2	2
FAM160B2	1	1	0	5	2	1	0	0	2	0	1	2	0	0	1
NUDT18	1	1	0	3	3	1	0	0	2	0	1	2	0	0	0
HR	1	2	0	5	4	1	0	0	5	0	1	3	0	0	0
REEP4	1	2	0	4	3	1	0	0	5	0	1	3	0	0	0
LGI3	1	2	0	3	3	1	0	0	5	0	2	3	0	0	0
BMP1	0	1	0	2	2	0	0	0	5	0	1	3	0	0	0
PHYHIP	1	2	0	2	1	0	0	0	2	0	4	1	0	0	0
POLR3D	1	3	0	3	2	0	0	0	2	0	5	1	0	0	0
SLC39A14	0	1	0	1	0	0	0	0	2	0	1	6	0	0	0
PPP3CC	4	5	2	1	2	0	0	1	5	1	2	7	0	1	1
SORBS3	0	5	1	6	4	0	0	0	2	0	1	3	1	0	0
PDLIM2	1	7	2	7	4	1	0	1	3	0	2	5	2	1	1
C8orf58	1	6	2	5	3	1	0	1	3	0	2	5	2	1	1
CCAR2	1	6	2	4	2	1	0	1	3	0	1	5	2	1	1
BIN3	4	8	6	11	10	0	1	3	12	0	4	13	2	6	4
EGR3	4	8	6	11	11	0	2	3	12	0	4	13	2	6	3
RHOBTB2	6	5	1	8	3	0	0	1	5	0	5	7	0	1	2
TNFRSF10B	2	5	4	10	6	0	0	1	6	0	5	9	2	1	0
TNFRSF10C	2	4	4	13	9	0	0	1	8	0	5	12	2	1	1
TNFRSF10D	0	2	2	12	8	0	0	0	5	0	4	7	0	0	3
TNFRSF10A	2	5	3	10	11	0	1	3	5	0	5	9	1	3	3
CHMP7	2	6	3	9	9	0	1	3	6	0	6	10	2	3	4
R3HCC1	1	3	1	5	3	0	0	3	1	0	3	7	2	2	2
LOXL2	1	1	0	1	1	0	0	1	1	1	1	4	0	0	0
ENTPD4	2	4	0	5	1	1	0	1	3	1	4	6	0	0	0
SLC25A37	2	3	1	9	6	1	0	0	4	0	1	2	0	0	0
NKX3-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NKX2-6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
STC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM28	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0
ADAMDEC1	2	0	0	2	2	0	0	1	1	0	2	2	1	1	1
NEFM	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DOCK5	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0
KCTD9	0	3	0	3	2	2	0	0	2	0	1	2	1	2	2
CDCA2	0	3	0	3	2	2	0	0	2	0	1	2	1	2	2
PPP2R2A	0	3	0	1	1	0	0	0	2	0	1	6	0	0	1
BNIP3L	0	1	0	2	1	0	0	0	2	0	1	1	0	0	0
PNMA2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
DPYSL2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
TRIM35	4	4	5	5	7	0	0	0	1	0	6	9	1	0	1
PTK2B	4	4	5	5	7	0	0	0	1	0	6	9	1	0	1
EPHX2	1	2	0	2	0	0	0	0	1	0	0	1	0	0	0
CLU	0	1	0	3	1	0	0	0	0	0	0	2	0	0	0
SCARA3	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0
CCDC25	1	3	0	1	2	0	0	0	1	1	0	3	2	0	0
ESCO2	1	3	0	1	2	0	0	0	1	1	0	3	2	0	0
PBK	1	1	0	2	1	0	0	0	2	0	0	4	1	0	0
ELP3	2	2	1	1	2	0	0	2	1	1	5	7	0	2	0
PNOC	5	4	3	13	10	0	0	2	7	2	7	7	1	1	3
ZNF395	9	10	4	18	19	0	0	2	10	5	10	16	1	1	4
FBXO16	2	1	1	4	4	0	0	0	1	0	6	4	2	0	0
FZD3	1	1	0	2	3	0	0	0	1	0	4	3	2	0	0
EXTL3	0	1	0	0	0	0	0	0	2	0	1	2	0	0	0
INTS9	3	5	0	7	6	0	2	3	4	0	5	7	2	3	4
HMBOX1	3	5	0	7	6	0	2	3	4	0	5	7	2	3	4
KIF13B	6	2	2	7	5	0	0	4	6	0	3	10	0	3	5
DUSP4	1	4	0	10	8	0	0	3	3	0	1	7	1	0	2
LEPROTL1	3	6	1	5	8	0	1	2	3	0	3	7	2	1	1
DCTN6	1	4	0	1	2	0	0	0	1	0	2	1	0	0	0
RBPMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2E2	0	1	0	3	2	0	0	0	2	0	2	8	0	0	0
GSR	4	4	2	2	2	0	0	0	2	0	0	6	0	0	0
PPP2CB	1	2	0	2	2	0	0	0	0	0	1	4	0	2	0
WRN	3	0	1	2	1	0	0	1	1	0	1	4	0	1	0
PURG	3	0	1	2	1	0	0	1	1	0	1	4	0	1	0
NRG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUT10	4	3	7	4	3	0	1	2	3	0	4	8	0	4	1
MAK16	5	3	7	5	3	0	1	2	5	0	4	9	0	4	1
TTI2	7	5	9	6	6	0	1	2	7	0	5	13	0	5	2
RNF122	4	4	3	5	5	0	0	0	5	0	2	7	0	1	1
DUSP26	3	4	3	4	5	0	0	0	3	0	2	5	0	1	1
ZNF703	2	2	3	2	2	0	1	2	1	0	4	2	0	0	0
ERLIN2	3	4	3	3	4	0	1	3	6	0	7	5	0	0	1
PROSC	3	4	3	4	5	0	1	3	7	0	6	5	0	0	1
BRF2	9	7	8	12	11	1	0	2	8	0	7	12	1	6	3
RAB11FIP1	11	9	9	18	15	1	0	3	10	0	6	15	1	7	4
ADRB3	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0
EIF4EBP1	0	1	0	2	1	0	0	0	1	0	0	4	0	0	0
ASH2L	3	3	0	2	1	1	1	1	2	0	0	4	0	0	0
STAR	5	4	2	4	3	2	1	1	3	0	3	5	0	1	0
BAG4	3	2	2	4	3	1	0	1	2	0	3	4	0	1	0
LSM1	3	2	2	4	3	1	0	1	2	0	3	4	0	1	0
DDHD2	5	2	0	4	5	0	1	1	4	0	1	5	0	0	0
WHSC1L1	4	6	0	10	7	0	0	2	7	1	4	8	1	0	0
LETM2	4	6	0	10	7	0	0	2	7	1	4	8	1	0	0
FGFR1	0	2	0	1	1	0	0	1	3	0	0	1	0	1	0
TACC1	1	3	4	6	3	0	0	1	8	0	7	6	0	2	1
PLEKHA2	3	3	2	8	4	0	0	1	8	0	3	11	1	1	0
TM2D2	3	4	2	5	8	1	0	1	5	0	4	9	0	3	1
ADAM9	3	4	2	5	8	1	0	1	5	0	4	9	0	3	1
ADAM32	1	0	1	1	2	0	0	1	0	0	1	1	0	0	0
C8orf4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SFRP1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GOLGA7	3	3	0	2	1	1	0	1	1	0	4	6	1	0	1
GINS4	4	4	0	3	1	1	0	1	2	0	4	9	2	0	1
NKX6-3	1	0	0	2	3	0	0	1	0	0	2	4	0	0	2
ANK1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
KAT6A	2	2	0	1	2	0	0	1	1	0	1	2	0	0	0
AP3M2	13	7	10	8	8	1	0	8	3	0	6	17	2	5	3
PLAT	8	2	6	6	6	0	0	5	2	0	5	16	0	3	0
IKBKB	5	3	6	9	6	0	0	1	5	0	6	14	2	4	2
POLB	4	4	2	7	7	0	0	3	3	0	2	12	1	2	2
VDAC3	2	1	0	4	3	1	1	1	2	0	2	5	2	1	0
SMIM19	1	1	1	4	1	0	0	0	0	0	0	3	0	0	0
SLC20A2	1	1	1	4	1	0	0	0	0	0	0	3	0	0	0
CHRNB3	1	1	1	5	4	0	0	0	2	0	1	5	0	0	0
CHRNA6	6	3	2	9	8	0	0	2	7	0	4	12	0	0	2
THAP1	6	3	4	6	5	0	1	3	5	1	2	9	1	6	2
RNF170	4	2	2	3	2	0	0	4	5	0	1	6	0	3	0
HOOK3	4	2	2	3	2	0	0	4	5	0	1	6	0	3	0
FNTA	1	4	2	7	3	0	1	1	5	0	0	3	2	1	2
POMK	1	5	2	9	6	0	1	2	8	0	2	4	2	3	2
HGSNAT	2	4	1	12	8	0	0	2	5	0	2	5	1	2	1
SPIDR	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
CEBPD	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
PRKDC	1	3	0	3	2	1	0	1	3	1	2	4	0	0	2
MCM4	1	3	0	3	2	1	0	1	3	1	2	4	0	0	2
UBE2V2	1	3	0	2	1	1	0	1	3	1	1	6	0	0	2
EFCAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNAI2	2	2	1	1	1	0	0	1	1	0	2	1	0	1	1
C8orf22	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
SNTG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PXDNL	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0
PCMTD1	2	1	0	3	1	0	1	0	1	0	2	3	1	1	1
ST18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RB1CC1	0	1	0	1	3	0	0	0	1	0	0	1	0	0	0
ATP6V1H	1	2	0	2	2	1	0	1	3	0	2	3	0	0	1
RGS20	2	4	0	2	2	1	0	1	3	0	3	4	0	0	1
TCEA1	5	2	2	2	2	0	0	1	1	0	1	5	1	0	0
LYPLA1	4	1	1	2	2	0	0	2	2	0	3	4	0	0	0
MRPL15	3	1	0	3	2	0	0	1	4	0	2	5	0	0	0
SOX17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGS1	1	1	1	1	0	1	0	1	2	0	2	2	2	1	0
TMEM68	1	1	1	1	0	1	0	1	2	0	2	2	2	1	0
LYN	12	6	5	15	15	0	0	3	6	2	3	16	0	2	3
RPS20	1	2	1	0	2	1	0	1	2	0	2	2	1	2	1
PLAG1	1	3	1	0	0	1	0	0	1	0	1	5	0	0	1
CHCHD7	1	3	1	0	0	1	0	0	1	0	1	5	0	0	1
SDR16C5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPAD1	1	2	0	1	1	0	0	0	1	0	1	2	0	0	0
FAM110B	1	0	0	0	0	0	0	0	0	2	2	3	0	0	0
UBXN2B	0	1	0	0	0	0	0	1	1	0	0	3	0	0	0
SDCBP	1	3	1	3	1	0	0	1	1	0	3	5	1	0	1
NSMAF	2	4	0	5	6	0	0	0	1	0	3	4	0	0	1
TOX	4	1	0	2	3	0	0	2	0	1	2	3	0	2	0
CA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB2A	1	3	1	4	2	0	0	0	3	0	2	5	0	0	0
CHD7	3	4	2	4	2	0	0	0	3	0	4	5	0	0	2
CLVS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASPH	1	2	0	3	1	0	0	0	4	0	2	1	0	0	1
NKAIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGH	0	1	0	0	2	0	0	0	1	0	0	4	0	0	0
TTPA	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0
YTHDF3	1	1	2	2	1	0	0	0	2	0	1	2	2	2	0
BHLHE22	1	2	0	7	2	0	0	1	2	0	4	1	0	0	0
CYP7B1	3	4	1	10	4	0	0	2	4	0	6	4	0	0	1
ARMC1	1	2	0	3	1	1	0	0	0	0	5	5	0	1	0
MTFR1	1	1	0	2	1	1	0	0	0	0	4	4	0	1	0
PDE7A	4	2	1	4	6	0	0	3	3	0	2	7	1	2	2
TRIM55	5	3	2	4	4	0	0	0	2	0	1	6	0	1	0
RRS1	2	2	1	2	2	0	0	0	2	0	4	7	1	0	0
ADHFE1	2	2	1	2	2	0	0	0	2	0	4	7	1	0	0
C8orf46	3	1	0	2	2	0	0	0	0	0	1	8	0	1	1
MYBL1	0	1	2	2	1	0	0	0	1	0	2	4	0	0	0
VCPIP1	1	4	1	2	1	0	0	4	2	0	1	5	1	2	0
C8orf44	1	4	1	2	1	0	0	4	2	0	1	5	1	2	0
SGK3	1	4	1	3	1	0	0	4	2	0	0	4	1	2	0
MCMDC2	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0
PPP1R42	1	3	0	0	0	0	0	1	2	0	1	2	1	1	0
COPS5	1	3	0	0	0	0	0	1	2	0	1	2	1	1	0
CSPP1	1	3	0	0	0	0	0	1	2	0	1	2	1	1	0
ARFGEF1	2	2	1	3	3	0	0	1	2	0	2	2	0	1	0
CPA6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
PREX2	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0
C8orf34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SULF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO5A1	2	4	0	8	6	0	0	0	2	0	1	2	0	0	0
NCOA2	2	2	0	3	2	1	0	0	4	0	1	4	1	1	1
TRAM1	0	3	0	6	3	1	0	2	1	0	1	4	1	0	2
LACTB2	1	1	0	1	0	0	0	0	0	0	1	5	0	0	0
XKR9	1	1	0	1	0	0	0	0	0	0	1	5	0	0	0
EYA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSC	9	5	2	15	10	1	0	5	4	1	2	12	1	4	1
TRPA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TERF1	0	1	0	0	0	1	0	0	0	0	1	2	0	1	0
SBSPON	0	0	0	4	1	0	0	0	0	0	2	5	0	0	0
RPL7	0	2	0	2	2	0	2	2	2	0	0	1	1	0	0
RDH10	0	2	0	2	2	0	2	2	2	0	0	1	1	0	0
STAU2	1	2	0	1	1	0	0	1	2	0	1	4	0	0	2
UBE2W	4	2	0	5	5	0	0	0	0	0	7	7	0	0	0
TCEB1	3	4	0	3	3	1	0	2	1	0	2	6	2	1	2
TMEM70	3	4	0	3	3	1	0	2	1	0	2	6	2	1	2
LY96	3	4	0	3	3	1	0	2	1	0	2	5	2	1	2
JPH1	2	1	0	1	0	0	0	3	3	0	1	4	1	0	0
GDAP1	1	1	0	1	0	0	0	2	2	0	1	2	1	0	0
PI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRISPLD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNF4G	0	3	0	4	3	0	0	0	0	0	3	1	0	0	1
ZFHX4	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0
PEX2	4	2	3	3	3	0	0	1	3	1	3	6	0	2	1
PKIA	2	1	0	2	1	1	0	0	1	0	1	4	0	0	0
ZC2HC1A	3	0	1	2	4	0	0	0	3	1	2	3	0	0	0
IL7	2	5	3	5	2	0	0	1	2	0	1	4	0	1	0
STMN2	1	0	0	1	2	0	0	0	0	0	0	4	0	0	0
HEY1	2	3	1	3	2	0	0	0	4	0	2	6	0	0	1
MRPS28	1	4	0	7	6	0	0	4	1	2	2	6	1	0	1
TPD52	5	5	1	13	12	0	0	5	5	1	4	11	0	2	4
ZBTB10	2	4	0	7	8	0	0	0	7	0	3	3	0	0	0
ZNF704	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0
PAG1	8	6	7	10	9	0	1	1	1	0	6	18	0	1	2
FABP5	6	1	2	5	5	0	0	2	4	0	2	8	0	1	2
PMP2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FABP4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IMPA1	1	3	0	1	1	0	0	1	2	0	1	1	0	0	0
ZFAND1	1	3	0	1	1	0	0	1	2	0	1	1	0	0	0
CHMP4C	1	3	0	1	1	0	0	1	2	0	1	1	0	0	0
SNX16	1	1	0	1	1	0	0	0	0	0	3	3	0	1	0
RALYL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRCC1	1	1	2	2	2	0	0	0	0	0	0	2	0	0	0
E2F5	3	2	0	3	5	0	0	1	3	1	0	6	1	1	0
C8orf59	3	2	0	6	8	0	1	1	3	1	1	7	1	1	0
CA13	2	1	0	5	5	0	1	0	1	1	1	4	0	0	0
CA1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
CA3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
CA2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0
ATP6V0D2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
WWP1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
RMDN1	0	3	2	6	3	0	0	0	2	0	3	6	1	0	1
CPNE3	0	3	2	6	3	0	0	0	2	0	3	6	1	0	1
DCAF4L2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MMP16	0	0	0	2	1	0	0	0	2	0	1	0	0	0	1
RIPK2	6	5	2	7	6	0	0	6	6	0	4	8	0	0	0
OSGIN2	0	2	0	5	2	0	0	2	3	0	1	2	0	0	0
NBN	5	6	3	9	6	1	0	1	1	3	1	8	1	1	0
DECR1	5	6	3	9	6	1	0	1	1	3	1	8	1	1	0
CALB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM64	3	3	1	4	2	0	0	1	3	2	2	6	0	1	0
NECAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM55A	1	2	0	6	2	0	0	1	1	0	2	4	0	0	0
OTUD6B	1	2	0	6	2	0	0	1	1	0	2	4	0	0	0
RUNX1T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIQK	0	1	0	2	1	0	0	0	0	0	2	3	0	0	0
FAM92A1	0	1	0	1	1	0	0	2	1	0	0	1	0	0	0
RBM12B	2	2	0	2	3	0	0	2	1	0	0	3	0	0	1
TMEM67	3	2	0	3	5	0	0	2	1	0	1	3	0	1	1
PDP1	2	4	0	1	4	0	0	0	4	0	3	8	0	1	0
CDH17	5	2	0	8	6	0	0	2	5	0	0	7	0	1	2
GEM	5	2	0	7	5	0	0	2	4	0	0	6	0	1	2
FSBP	3	1	0	4	1	0	0	1	3	0	4	8	0	0	0
RAD54B	2	1	0	4	1	0	0	1	2	0	4	6	0	0	0
KIAA1429	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0
ESRP1	1	0	2	0	0	0	0	0	0	0	2	2	0	0	0
DPY19L4	2	1	1	2	1	1	0	1	2	0	2	6	1	2	1
INTS8	2	1	0	1	0	0	0	0	1	0	1	1	0	0	0
CCNE2	0	1	0	5	2	0	0	0	4	0	3	4	2	0	0
TP53INP1	2	5	2	6	4	1	0	1	4	0	1	8	1	0	1
NDUFAF6	3	2	2	5	5	0	0	1	2	0	2	8	0	2	2
PLEKHF2	11	8	5	15	15	0	0	5	7	2	6	20	0	2	3
C8orf37	5	4	0	3	3	1	0	2	3	0	0	7	1	1	0
GDF6	2	1	0	0	0	0	0	0	1	0	1	5	0	0	0
UQCRB	6	4	2	3	2	0	0	0	4	0	3	5	1	0	1
PTDSS1	6	4	2	3	2	0	0	0	4	0	3	4	1	0	1
SDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPQ	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TSPYL5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MTDH	6	6	2	8	8	0	1	1	5	0	3	11	0	2	2
LAPTM4B	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MATN2	1	1	0	0	1	0	0	0	1	0	0	2	0	0	0
RPL30	2	1	0	1	2	0	0	0	2	1	4	2	0	2	0
POP1	0	1	0	1	2	0	0	0	3	0	2	2	0	0	0
NIPAL2	1	1	0	2	4	0	0	0	3	0	1	4	0	0	1
KCNS2	0	2	2	2	0	0	0	0	2	0	0	3	0	0	1
STK3	2	0	0	0	0	1	0	0	0	0	0	4	0	0	0
OSR2	2	0	0	0	0	1	0	0	0	0	0	4	0	0	0
VPS13B	1	2	1	2	2	0	0	1	2	0	2	6	1	2	0
COX6C	0	1	0	1	1	0	0	0	2	0	1	1	1	0	0
RGS22	2	1	0	3	3	0	0	1	2	0	1	3	0	2	0
POLR2K	3	1	0	5	4	0	0	1	3	0	2	6	0	2	0
SPAG1	3	1	0	5	4	0	0	1	3	0	2	6	0	2	0
RNF19A	9	3	2	8	5	0	0	2	4	0	1	6	1	0	0
ANKRD46	7	3	4	1	3	0	0	0	2	0	3	8	0	1	0
PABPC1	1	2	0	3	3	0	0	0	4	0	2	6	2	1	0
YWHAZ	2	9	2	5	2	0	0	4	6	1	3	4	1	1	2
ZNF706	2	3	1	4	2	1	0	1	2	2	2	6	0	0	0
GRHL2	1	0	2	2	2	0	0	0	1	0	1	3	0	0	0
NCALD	1	4	1	11	9	0	0	1	6	0	8	8	0	0	3
RRM2B	5	4	5	8	6	0	0	2	2	0	2	8	1	4	0
UBR5	0	2	1	2	3	1	0	2	1	0	1	5	0	0	0
KLF10	2	6	1	8	3	1	0	1	2	0	1	6	0	2	0
AZIN1	8	4	1	11	7	0	0	5	7	1	6	9	1	1	6
ATP6V1C1	3	2	0	0	2	0	0	0	0	0	1	4	0	0	0
BAALC	0	0	0	1	0	0	0	0	1	0	1	6	0	0	0
FZD6	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0
CTHRC1	2	1	1	3	3	0	0	0	5	0	1	4	0	0	0
DCAF13	1	2	1	2	2	0	0	0	4	0	1	3	0	0	0
SLC25A32	1	2	1	2	2	0	0	0	4	0	1	3	0	0	0
RIMS2	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
DCSTAMP	2	2	0	6	4	0	0	0	1	0	1	5	0	0	0
LRP12	5	5	1	10	7	0	0	2	6	0	1	8	1	0	1
ZFPM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXR1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ABRA	1	1	0	1	1	0	0	1	0	0	1	2	0	0	0
ANGPT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF3E	2	1	0	3	1	0	0	2	0	0	1	1	0	1	0
EMC2	1	2	0	1	1	1	0	0	1	0	0	0	0	0	1
TMEM74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUDCD1	2	1	0	2	1	1	0	0	0	0	2	3	0	0	0
ENY2	2	1	0	2	1	1	0	0	0	0	2	3	0	0	0
PKHD1L1	2	1	0	2	1	1	0	0	0	0	2	2	0	0	0
EBAG9	4	3	4	6	3	1	0	1	3	1	5	5	1	2	1
SYBU	0	2	0	1	0	0	0	0	2	0	0	1	0	1	1
KCNV1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CSMD3	2	1	0	2	3	0	0	0	2	0	0	2	0	0	1
TRPS1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0
EIF3H	6	2	3	2	2	0	0	3	0	0	4	8	0	2	0
UTP23	4	2	3	2	2	0	0	3	0	0	4	5	0	2	0
RAD21	1	3	1	3	1	0	0	1	1	0	1	8	0	1	0
AARD	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0
MED30	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1
EXT1	4	2	0	2	1	0	0	1	3	0	1	5	0	0	1
SAMD12	1	3	1	3	2	0	0	0	2	0	2	3	0	0	0
TNFRSF11B	0	2	0	3	3	0	0	0	1	0	1	4	0	0	1
COLEC10	0	2	0	3	3	0	0	0	1	0	1	4	0	0	1
MAL2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
NOV	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
ENPP2	1	2	2	4	1	0	0	1	3	0	4	3	0	0	1
TAF2	0	4	1	1	1	0	0	1	2	0	0	3	1	0	0
DSCC1	0	3	1	1	1	0	0	1	1	0	0	3	1	0	0
DEPTOR	0	3	1	1	1	0	0	1	1	0	0	3	1	0	0
COL14A1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MTBP	1	2	0	1	2	0	0	1	0	1	1	1	1	2	0
MRPL13	1	2	0	1	2	0	0	1	0	1	1	1	1	2	0
SNTB1	1	3	0	4	5	0	0	0	2	0	2	3	0	0	1
HAS2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZHX2	2	6	1	6	8	1	0	0	5	0	3	12	0	0	2
