tf	him	genes	status
STAT5A	k562_47	FNIP2;FRAS1;CXCL2;FHDC1;ERVMER34-1	random
STAT5A	k562_47	GUCY1B3;G3BP2;DCK;GAB1;FIP1L1	random
STAT5A	k562_47	GUCY1B3;HPSE;EREG;GAB1;FRYL	random
STAT5A	k562_47	MARCH1;LIN54;FGF5;GYPA;GSX2	random
STAT5A	k562_47	MSMO1;MRPL1;FGF5;GYPB;KIT	random
STAT5A	k562_47	MSMO1;MTHFD2L;MOB1B;HHIP;LNX1	random
STAT5A	k562_47	NAF1;NAA11;MTHFD2L;LSM6;NFXL1	random
STAT5A	k562_47	NPY1R;PARM1;NAA11;OTUD4;OCIAD1	random
STAT5A	k562_47	PDGFC;PF4;NAAA;POU4F2;OCIAD2	random
STAT5A	k562_47	PPID;PF4V1;PARM1;RPS3A;PAICS	random
STAT5A	k562_47	RAPGEF2;PLAC8;PF4V1;SLC10A7;PAICS	random
STAT5A	k562_47	RXFP1;PPBP;PPBP;SMAD1;PPAT	random
STAT5A	k562_47	TMA16;RCHY1;RASSF6;SMARCA5;SCFD2	random
STAT5A	k562_47	TMEM144;SDAD1;RUFY3;TIGD4;SGCB	random
STAT5A	k562_47	TMEM192;SEC31A;RUFY3;TMEM184C;TMEM165	random
STAT5A	k562_47	TRIM61;USO1;SCARB2;TTC29;USP46	random
STAT5A	k562_135	ESD;LCP1;LRCH1;LRRC63;SIAH3;ZC3H13	real
STAT5A	k562_135	GJA3;CUL4A;ADPRHL1;ALG5;ALG5	random
STAT5A	k562_135	GJB2;GRTP1;GAS6;CCNA1;CCDC169-SOHLH2	random
STAT5A	k562_135	IFT88;MCF2L;GRTP1;DCLK1;CCNA1	random
STAT5A	k562_135	IFT88;PCID2;PCID2;DCLK1;DCLK1	random
STAT5A	k562_135	MPHOSPH8;TFDP1;RASA3;SOHLH2;RFXAP	random
STAT5A	k562_135	PSPC1;TUBGCP3;TFDP1;SPG20;SOHLH2	random
STAT5A	k562_141	BDH1;CEP19;PIGX;DLG1;FBXO45;WDR53;FYTTD1;HRASLS;IL1RAP;IQCG;LMLN;LRCH3;MB21D2;MUC4;NRROS;PAK2;PCYT1A;RNF168;RPL35A;SMCO1;TCTEX1D2;TFRC;TM4SF19;TNK2;UBXN7	real
STAT5A	k562_141	ACAA1;ABCF3;ABHD14A;ABHD14A;ACAA1	random
STAT5A	k562_141	CSRNP1;ACTL6A;ACTR8;ABHD14B;ACVR2B	random
STAT5A	k562_141	CTDSPL;AP2M1;ACY1;BAP1;CCR4	random
STAT5A	k562_141	CX3CR1;B3GNT5;APEH;BSN;CSRNP1	random
STAT5A	k562_141	DLEC1;C3orf70;ARHGEF3;CAMKV;CTDSPL	random
STAT5A	k562_141	ENTPD3;C3orf70;CAMKV;CHDH;CX3CR1	random
STAT5A	k562_141	EXOG;CAMK2N2;DCP1A;CISH;DLEC1	random
STAT5A	k562_141	GLB1;CHRD;FAM212A;GLYCTK;EIF1B	random
STAT5A	k562_141	GOLGA4;CLCN2;GLT8D1;GMPPB;ENTPD3	random
STAT5A	k562_141	ITGA9;DCUN1D1;HYAL1;HYAL1;ENTPD3	random
STAT5A	k562_141	LRRFIP2;ECE2;HYAL3;MAPKAPK3;EPM2AIP1	random
STAT5A	k562_141	MLH1;EIF2B5;MST1R;NEK4;EXOG	random
STAT5A	k562_141	MYD88;FAM131A;NAT6;PBRM1;GOLGA4	random
STAT5A	k562_141	MYRIP;KLHL6;NPRL2;PHF7;LRRFIP2	random
STAT5A	k562_141	OXSR1;LAMP3;PBRM1;POC1A;MLH1	random
STAT5A	k562_141	PLCD1;MAGEF1;PCBP4;RBM6;MYD88	random
STAT5A	k562_141	RPSA;MAP6D1;PRKCD;RFT1;MYRIP	random
STAT5A	k562_141	SLC25A38;MCF2L2;RFT1;SEMA3F;OXSR1	random
STAT5A	k562_141	STAC;PARL;RNF123;SPATA12;PLCD1	random
STAT5A	k562_141	TMPPE;POLR2H;RPL29;SPCS1;RPSA	random
STAT5A	k562_141	TTC21A;TBL1XR1;SEMA3F;STAB1;SLC25A38	random
STAT5A	k562_141	VILL;THPO;TRAIP;TRAIP;STAC	random
STAT5A	k562_141	XYLB;TTC14;TUSC2;UBA7;VILL	random
STAT5A	k562_141	ZNF620;VPS8;UBA7;VPRBP;WDR48	random
STAT5A	k562_141	ZNF620;ZNF639;ZMYND10;WDR82;XIRP1	random
STAT5A	k562_155	BNIP3L;CCDC25;ESCO2;LZTS1;MICU3;NKX3-1;PPP2R2A;PTK2B;TRIM35;SCARA3;STC1;TNFRSF10B;TNFRSF10C;TNFRSF10D	real
STAT5A	k562_155	ASAH1;FABP5;ARFGEF1;BAG4;ADHFE1	random
STAT5A	k562_155	DMTN;MRPS28;C8orf44;DUSP26;ARFGEF1	random
STAT5A	k562_155	DOK2;MSC;COPS5;EIF4EBP1;CSPP1	random
STAT5A	k562_155	FDFT1;PKIA;GGH;ELP3;CYP7B1	random
STAT5A	k562_155	INTS10;RDH10;MSC;ELP3;EYA1	random
STAT5A	k562_155	NPM2;RPL7;MYBL1;INTS9;MYBL1	random
STAT5A	k562_155	NUDT18;STAU2;NKAIN3;KIF13B;NKAIN3	random
STAT5A	k562_155	PSD3;TCEB1;PDE7A;LEPROTL1;PDE7A	random
STAT5A	k562_155	REEP4;TMEM70;PREX2;MAK16;PPP1R42	random
STAT5A	k562_155	SH2D4A;TPD52;RRS1;NRG1;RRS1	random
STAT5A	k562_155	SORBS3;UBE2W;SGK3;PLEKHA2;TERF1	random
STAT5A	k562_155	SORBS3;XKR9;TERF1;PPP2CB;TRAM1	random
STAT5A	k562_155	VPS37A;ZBTB10;TRPA1;PURG;TTPA	random
STAT5A	k562_155	ZDHHC2;ZC2HC1A;XKR9;WRN;VCPIP1	random
STAT5A	k562_198	C3orf18;HEMK1;CISH;MAPKAPK3;CYB561D2;NPRL2;ZMYND10;DCP1A;DOCK3;GNAI2;HYAL2;TUSC2;HYAL3;IFRD2;NAT6;PRKCD;RFT1;SPATA12;TKT	real
STAT5A	k562_198	ARPC4;ARPC4;ATG7;ARIH2;BTD	random
STAT5A	k562_198	ARPC4-TTLL3;BRPF1;BRPF1;CCDC71;CAPN7	random
STAT5A	k562_198	ATG7;CAMK1;FANCD2;CCR1;CCDC174	random
STAT5A	k562_198	CAMK1;CRBN;FBLN2;CDC25A;CHCHD4	random
STAT5A	k562_198	CCDC174;CRELD1;HRH1;CDHR4;COLQ	random
STAT5A	k562_198	CHCHD4;EMC3;IL17RC;DAG1;DPH3	random
STAT5A	k562_198	CRELD1;FANCD2;IL17RE;DHX30;EAF1	random
STAT5A	k562_198	FANCD2;IL17RC;IRAK2;FYCO1;FBLN2	random
STAT5A	k562_198	IRAK2;ITPR1;JAGN1;KLHDC8B;FBLN2	random
STAT5A	k562_198	LMCD1;JAGN1;LMCD1;LAMB2;HACL1	random
STAT5A	k562_198	OGG1;LMCD1;LMCD1;MANF;KAT2B	random
STAT5A	k562_198	PPARG;OGG1;MKRN2;NICN1;KAT2B	random
STAT5A	k562_198	PRRT3;RAD18;MRPS25;QRICH1;METTL6	random
STAT5A	k562_198	RPUSD3;SETD5;OGG1;RHOA;MRPS25	random
STAT5A	k562_198	SETD5;SETMAR;RPL32;SLC26A6;NR2C2	random
STAT5A	k562_198	SSUH2;SRGAP3;RPUSD3;TCTA;SATB1	random
STAT5A	k562_198	TATDN2;SSUH2;SETD5;UCN2;SH3BP5	random
STAT5A	k562_198	VGLL4;TADA3;SRGAP3;ZNF445;TMEM43	random
STAT5A	k562_198	WNT7A;TTLL3;TADA3;ZNF502;XPC	random
STAT5A	k562_202	CYBRD1;DCAF17;METTL8;DLX1;DLX2;DYNC1I2;GAD1;HAT1;ITGA6;METAP1D;PDK1	real
STAT5A	k562_202	ANTXR1;BMPR2;C2orf88;ARMC9;AAK1	random
STAT5A	k562_202	ANXA4;CARF;COL3A1;ARMC9;ANTXR1	random
STAT5A	k562_202	ARHGAP25;CASP8;GLS;B3GNT7;ANXA4	random
STAT5A	k562_202	BMP10;CDK15;GLS;COPS7B;APLF	random
STAT5A	k562_202	CNRIP1;FAM117B;HIBCH;ECEL1;BMP10	random
STAT5A	k562_202	GFPT1;ICA1L;INPP1;NCL;GFPT1	random
STAT5A	k562_202	GMCL1;NBEAL1;MFSD6;NGEF;GMCL1	random
STAT5A	k562_202	MXD1;NBEAL1;ORMDL1;NPPC;MXD1	random
STAT5A	k562_202	NFU1;NOP58;OSGEPL1;PDE6D;SNRNP27	random
STAT5A	k562_202	PCBP1;SUMO1;PMS1;PTMA;TIA1	random
STAT5A	k562_202	SNRNP27;TMEM237;SLC40A1;TIGD1;TIA1	random
STAT5A	k562_206	CCNYL1;FZD5;IDH1;METTL21A;PIKFYVE;RAPH1	real
STAT5A	k562_206	ANKRD36;ATP5G3;CTDSP1;FRZB;ALS2	random
STAT5A	k562_206	COX5B;CWC22;KCNE4;NCKAP1;BMPR2	random
STAT5A	k562_206	IL1R1;EVX2;STK16;NUP35;CASP10	random
STAT5A	k562_206	INPP4A;HNRNPA3;TMBIM1;NUP35;CLK1	random
STAT5A	k562_206	REV1;HOXD1;TTLL4;PRKRA;RFTN2	random
STAT5A	k562_206	TMEM131;KIAA1715;TUBA4A;SSFA2;STRADB	random
STAT5A	k562_225	BCL2L1;HCK;HM13;ID1;TPX2;ZNF337	real
STAT5A	k562_225	CASS4;DSN1;CHMP4B;EIF6;ACOT8	random
STAT5A	k562_225	CDH4;KIF3B;DYNLRB1;MAFB;BCAS4	random
STAT5A	k562_225	FAM210B;PHF20;ERGIC3;MYL9;CD40	random
STAT5A	k562_225	MTRNR2L3;RBM39;GSS;RBL1;OCSTAMP	random
STAT5A	k562_225	PPP4R1L;RPN2;RALY;SAMHD1;ZNF334	random
STAT5A	k562_225	RBM38;SAMHD1;SLC32A1;SOGA1;ZSWIM3	random
STAT5A	k562_227	ADD2;APLF;FBXO48;ARHGAP25;C1D;GCFC2;PLEK;PNO1;WDR92;PPP3R1;TACR1;TRABD2A	real
STAT5A	k562_227	AAK1;ANXA4;BUB1;BOLA3;AGAP1	random
STAT5A	k562_227	ANXA4;BMP10;CNOT11;CNRIP1;B3GNT7	random
STAT5A	k562_227	B3GNT2;CHAC2;COA5;EHBP1;COPS7B	random
STAT5A	k562_227	CHAC2;CNRIP1;DPP10;MCEE;ECEL1	random
STAT5A	k562_227	COMMD1;ETAA1;IL1R2;MXD1;EFHD1	random
STAT5A	k562_227	ETAA1;FAM136A;LIPT1;PAIP2B;EPHA4	random
STAT5A	k562_227	FAM136A;MDH1;MAP4K4;PCYOX1;ESPNL	random
STAT5A	k562_227	FAM161A;MEIS1;NPAS2;PELI1;HJURP	random
STAT5A	k562_227	GMCL1;NFU1;RFX8;RAB11FIP5;PDE6D	random
STAT5A	k562_227	NFU1;SNRNP27;RPL31;SMYD5;SCG2	random
STAT5A	k562_227	SNRNP27;SNRPG;SULT1C2;SNRNP27;SCLY	random
STAT5A	k562_227	WDPCP;UGP2;UXS1;VRK2;SP110	random
STAT5A	k562_232	ABLIM1;ADD3;ADRA2A;BBIP1;SHOC2;DUSP5;GSTO2;MXI1;PDCD4;RBM20;SMC3;SMNDC1;XPNPEP1	real
STAT5A	k562_232	C10orf35;ADAMTS14;AIFM2;ANXA7;BNIP3	random
STAT5A	k562_232	CCAR1;ANK3;ARID5B;CAMK2G;BUB3	random
STAT5A	k562_232	CDH23;C10orf35;C10orf35;ECD;C10orf88	random
STAT5A	k562_232	CDH23;DDX21;DNAJB12;EIF4EBP2;CPXM2	random
STAT5A	k562_232	DDX21;DDX50;HERC4;FAM149B1;CUZD1	random
STAT5A	k562_232	EIF4EBP2;HNRNPH3;KIAA1279;FUT11;FAM24B	random
STAT5A	k562_232	H2AFY2;KIAA1279;LRRC20;MCU;FGFR2	random
STAT5A	k562_232	HK1;LRRC20;PPA1;MYOZ1;HMX3	random
STAT5A	k562_232	KIAA1279;PRF1;SAR1A;OIT3;IKZF5	random
STAT5A	k562_232	PALD1;SRGN;SLC29A3;PPIF;METTL10	random
STAT5A	k562_232	RHOBTB1;STOX1;TACR2;SEC24C;PLEKHA1	random
STAT5A	k562_232	STOX1;SUPV3L1;TYSND1;STOX1;PSTK	random
STAT5A	k562_232	TACR2;UNC5B;VPS26A;USP54;UROS	random
STAT5A	k562_262	AP5M1;EXOC5;ATL1;MAP4K5;DDHD1;DNAAF2;ESR2;FAM179B;KLHL28;FANCM;FKBP3;GPR137C;TXNDC16;L2HGDH;NAA30;NEMF;NIN;PPP1R36;PYGL;RPS29;SAV1;SOS2;TMEM260	real
STAT5A	k562_262	ARF6;AK7;ALKBH1;AK7;ACYP1	random
STAT5A	k562_262	ARID4A;C14orf178;ATXN3;ASB2;ADCK1	random
STAT5A	k562_262	ATG14;CALM1;C14orf142;ATG2B;ALKBH1	random
STAT5A	k562_262	C14orf37;CCDC88C;C14orf159;ATXN3;BATF	random
STAT5A	k562_262	CGRRF1;CEP128;CALM1;C14orf132;CEP128	random
STAT5A	k562_262	FBXO34;CLMN;CCDC88C;DIO2;COQ6	random
STAT5A	k562_262	FERMT2;CPSF2;CHGA;GALC;COX16	random
STAT5A	k562_262	FRMD6;DDX24;CPSF2;GLRX5;DCAF4	random
STAT5A	k562_262	GMFB;EFCAB11;DICER1;GPR65;DIO2	random
STAT5A	k562_262	GNG2;GALC;FOXN3;GSKIP;DPF3	random
STAT5A	k562_262	GNPNAT1;GPR65;GOLGA5;LGMN;EFCAB11	random
STAT5A	k562_262	KLHDC1;GTF2A1;GPR65;PAPOLA;EFCAB11	random
STAT5A	k562_262	KLHDC2;NRDE2;IFI27;PTPN21;EML5	random
STAT5A	k562_262	PELI2;PSMC1;IFI27L1;RPS6KA5;GPATCH2L	random
STAT5A	k562_262	PNN;RIN3;ITPK1;SERPINA1;PGF	random
STAT5A	k562_262	PRPF39;RPS6KA5;PTPN21;SNW1;PNMA1	random
STAT5A	k562_262	PSMC6;SEL1L;SPTLC2;SPATA7;POMT2	random
STAT5A	k562_262	RPL36AL;SERPINA1;TDP1;STON2;RGS6	random
STAT5A	k562_262	STYX;SPATA7;TMEM63C;TDP1;STON2	random
STAT5A	k562_262	TIMM9;TMED8;TSHR;TMED8;SYNJ2BP	random
STAT5A	k562_262	TIMM9;TRIP11;TTC8;TRIP11;TMEM63C	random
STAT5A	k562_262	TMX1;TSHR;UBR7;VRK1;VIPAS39	random
STAT5A	k562_262	TRIM9;VRK1;VRK1;ZC3H14;ZNF410	random
STAT5A	k562_263	ADCK1;AHSA1;VIPAS39;ALKBH1;SLIRP;C14orf178;SNW1;CIPC;GSTZ1;POMT2;ISM2;SAMD15;TMED8	real
STAT5A	k562_263	ADSSL1;ACIN1;ANG;AHNAK2;CHMP4A	random
STAT5A	k562_263	AHNAK2;AJUBA;APEX1;BRF1;CPNE6	random
STAT5A	k562_263	AKT1;AP1G2;CCNB1IP1;BTBD6;DHRS1	random
STAT5A	k562_263	BRF1;BCL2L2;METTL17;CDCA4;DHRS1	random
STAT5A	k562_263	BTBD6;CDH24;OSGEP;CEP170B;DHRS2	random
STAT5A	k562_263	CDCA4;CEBPE;PNP;GPR132;DHRS4	random
STAT5A	k562_263	GPR132;DHRS2;RNASE2;MTA1;DHRS4L2	random
STAT5A	k562_263	JAG2;DHRS2;RNASE3;NUDT14;EMC9	random
STAT5A	k562_263	MTA1;HAUS4;RNASE6;PACS2;GMPR2	random
STAT5A	k562_263	PACS2;HAUS4;TEP1;PLD4;JPH4	random
STAT5A	k562_263	PLD4;NGDN;TMEM55B;TMEM121;MDP1	random
STAT5A	k562_263	SIVA1;PABPN1;TTC5;ZBTB42;PSME1	random
STAT5A	k562_263	ZBTB42;PPP1R3E;TTC5;ZBTB42;RABGGTA	random
STAT5A	k562_291	ABI3;GNGT2;COIL;CUEDC1;DYNLL2;MRPS23;MSI2;NOG;SCPEP1;SRSF1;VEZF1	real
STAT5A	k562_291	AKAP10;C17orf67;ABCA6;ARHGAP44;ADORA2B	random
STAT5A	k562_291	CPD;C17orf67;ATP5H;AURKB;ARHGAP44	random
STAT5A	k562_291	LGALS9;CALCOCO2;CD300LF;CHRNE;C17orf49	random
STAT5A	k562_291	MAP2K3;CDK5RAP3;CDR2L;EMC6;CNTROB	random
STAT5A	k562_291	NUFIP2;COPZ2;FBF1;MED11;ELAC2	random
STAT5A	k562_291	PIGS;FAM117A;GRB2;NUP88;NAA38	random
STAT5A	k562_291	TMEM199;HOXB8;HELZ;PELP1;PIK3R5	random
STAT5A	k562_291	TNFAIP1;ITGA3;ICT1;RNF167;TNK1	random
STAT5A	k562_291	TP53I13;RSAD1;TRIM65;TAX1BP3;TRAPPC1	random
STAT5A	k562_291	UNC119;SAMD14;USH1G;TP53;YBX2	random
STAT5A	k562_291	USP22;SPOP;WIPI1;ZNF18;ZBTB4	random
STAT5A	k562_297	ACTR2;CEP68;EHBP1;GFPT1;NFU1;RAB1A;SPRED2	real
STAT5A	k562_297	ATG16L1;FHL2;C2orf70;C2orf49;CDK15	random
STAT5A	k562_297	ATG16L1;MAP4K4;CCDC121;CNOT11;FAM117B	random
STAT5A	k562_297	COPS8;MFSD9;HS1BP3;COA5;ICOS	random
STAT5A	k562_297	GBX2;RFX8;ITSN2;IL1R2;PIKFYVE	random
STAT5A	k562_297	LRRFIP1;RNF149;PTRHD1;TBC1D8;RAPH1	random
STAT5A	k562_297	NDUFA10;SULT1C2;SUPT7L;TXNDC9;TMEM237	random
STAT5A	k562_297	USP40;UXS1;UBXN2A;UNC50;ZDBF2	random
STAT5A	k562_329	ARL6IP1;C16orf45;COG7;COQ7;DCTN5;PALB2;EARS2;UBFD1;FOPNL;GGA2;ITPRIPL2;LCMT1;NDUFAB1;PLK1;PRKCB;RPS15A;TMC5;TMC7;XYLT1	real
STAT5A	k562_329	ABAT;CD2BP2;ABAT;BBS2;ALG1	random
STAT5A	k562_329	C16orf72;CRYM;ANKS3;BRD7;ALG1	random
STAT5A	k562_329	C16orf91;CTF1;ATF7IP2;CETP;ATF7IP2	random
STAT5A	k562_329	CARHSP1;EEF2K;C16orf72;CNEP1R1;BFAR	random
STAT5A	k562_329	CCNF;GTF3C1;CLDN6;FTO;BFAR	random
STAT5A	k562_329	CLCN7;IGSF6;CPPED1;GINS3;C16orf72	random
STAT5A	k562_329	CORO7-PAM16;IL4R;DNASE1;GOT2;CIITA	random
STAT5A	k562_329	ECI1;MAZ;FLYWCH2;GOT2;CLEC16A	random
STAT5A	k562_329	GLIS2;METTL9;GLIS2;HERPUD1;CPPED1	random
STAT5A	k562_329	HBM;RBBP6;MGRN1;IRX3;GSPT1	random
STAT5A	k562_329	JMJD8;SEZ6L2;NUBP1;IRX5;LITAF	random
STAT5A	k562_329	MEFV;SH2B1;PPL;LPCAT2;METTL22	random
STAT5A	k562_329	NARFL;SULT1A1;PRSS22;MMP2;PMM2	random
STAT5A	k562_329	NDUFB10;TBC1D10B;RSL1D1;MT1E;RMI2	random
STAT5A	k562_329	NTN3;XPO6;SLX4;MT4;RSL1D1	random
STAT5A	k562_329	PIGQ;YPEL3;ZNF263;NKD1;SOCS1	random
STAT5A	k562_329	SPSB3;ZNF629;ZNF597;OGFOD1;TMEM186	random
STAT5A	k562_329	TRAF7;ZNF764;ZNF75A;SLC12A3;TVP23A	random
STAT5A	k562_329	ZNF500;ZNF768;ZSCAN32;USB1;ZC3H7A	random
STAT5A	k562_334	ANKRD10;ATP11A;BIVM;KDELC1;CARS2;COL4A1;COL4A2;ERCC5;ING1;IRS2;MCF2L;MYO16;RAB20;TEX30;TNFSF13B;TPP2;TUBGCP3	real
STAT5A	k562_334	BRCA2;CDX2;ALG5;ARL11;AKAP11	random
STAT5A	k562_334	CDX2;FLT3;ALOX5AP;ATP7B;COG6	random
STAT5A	k562_334	FRY;GSX1;CCNA1;ATP7B;DNAJC15	random
STAT5A	k562_334	HMGB1;KL;CDX2;CAB39L;FNDC3A	random
STAT5A	k562_334	HSPH1;LNX2;FRY;DLEU1;KBTBD6	random
STAT5A	k562_334	KATNAL1;MAB21L1;GSX1;EBPL;LCP1	random
STAT5A	k562_334	PAN3;MAB21L1;HMGB1;EPSTI1;LHFP	random
STAT5A	k562_334	PDS5B;MTIF3;N4BP2L1;ESD;LRCH1	random
STAT5A	k562_334	POMP;MTMR6;PAN3;LRCH1;MED4	random
STAT5A	k562_334	RASL11A;MTUS2;POSTN;RCBTB1;MTRF1	random
STAT5A	k562_334	RFC3;N4BP2L1;RASL11A;RGCC;PHF11	random
STAT5A	k562_334	RFXAP;PABPC3;RFC3;RGCC;RCBTB1	random
STAT5A	k562_334	SMAD9;PAN3;RPL21;SETDB2;TPT1	random
STAT5A	k562_334	SMAD9;PDS5B;RPL21;SPRYD7;TRIM13	random
STAT5A	k562_334	SOHLH2;POLR1D;SOHLH2;SUCLA2;TRIM13	random
STAT5A	k562_334	USPL1;RFC3;SPG20;TPT1;VWA8	random
STAT5A	k562_334	WASF3;SLC7A1;UBL3;ZC3H13;ZC3H13	random
STAT5A	k562_371	BUD31;PDAP1;CUX1;DNAJC2;PSMC2;FAM200A;IMMP2L;KMT2E;SRPK2;TRIM4;ZKSCAN5	real
STAT5A	k562_371	DBF4;AGBL3;DGKB;AGK;AP5Z1	random
STAT5A	k562_371	GNAI1;AGK;DNAH11;AKR1B1;C7orf26	random
STAT5A	k562_371	MTERF;BRAF;GPNMB;C7orf55-LUC7L2;ETV1	random
STAT5A	k562_371	RBM48;C7orf55-LUC7L2;HDAC9;CNOT4;FOXK1	random
STAT5A	k562_371	RBM48;CNOT4;HOXA10;LRGUK;GNA12	random
STAT5A	k562_371	RUNDC3B;CREB3L2;HOXA2;LUC7L2;PSMG3	random
STAT5A	k562_371	SEMA3A;KIAA1549;IGF2BP3;MTPN;RBAK	random
STAT5A	k562_371	SEMA3E;NRF1;IL6;NRF1;RPA3	random
STAT5A	k562_371	STEAP1;STRIP2;NFE2L3;NUP205;SLC29A4	random
STAT5A	k562_371	TMEM243;TMEM140;TWIST1;SSBP1;WIPI2	random
STAT5A	k562_371	ZNF804B;TTC26;TWISTNB;WDR91;ZDHHC4	random
STAT5A	k562_382	DTNA;GALNT1;MAPRE2;RNF138;SLC25A52;TTR;ZSCAN30	real
STAT5A	k562_382	ANKRD29;C18orf8;CDH7;GNAL;ESCO1	random
STAT5A	k562_382	C18orf8;C18orf8;DSEL;IMPA2;LAMA3	random
STAT5A	k562_382	CDH2;CDH2;DSEL;MPPE1;MIB1	random
STAT5A	k562_382	HRH4;CDH2;SERPINB2;PTPRM;RBBP8	random
STAT5A	k562_382	RIOK3;IMPACT;SERPINB3;RAB12;TTC39C	random
STAT5A	k562_382	SS18;KCTD1;SERPINB5;TXNDC2;ZNF521	random
STAT5A	k562_382	TTC39C;ZNF521;SERPINB8;VAPA;ZNF521	random
STAT5A	k562_428	ADCK3;AGT;B3GALNT2;GALNT2;GNG4;ITPKB;LYST;MARK1;MIXL1;PARP1;PSEN2	real
STAT5A	k562_428	BCL10;CD46;ABCB10;ADAM15;APH1A	random
STAT5A	k562_428	CDC7;DUSP10;ARID4B;ANP32E;CDC42SE1	random
STAT5A	k562_428	CDC7;ESRRG;EXOC8;ATP1A4;MEX3A	random
STAT5A	k562_428	CYR61;IL24;H3F3A;DPM3;PCP4L1	random
STAT5A	k562_428	DNAJB4;KCTD3;HLX;DUSP23;PPOX	random
STAT5A	k562_428	HS2ST1;MAPKAPK2;IBA57;F11R;PRCC	random
STAT5A	k562_428	LMO4;MAPKAPK2;MARC2;HAX1;PRPF3	random
STAT5A	k562_428	PIGK;NSL1;MRPL55;NUDT17;RXRG	random
STAT5A	k562_428	PRKACB;SLC30A1;NUP133;PEA15;TMEM79	random
STAT5A	k562_428	ST6GALNAC3;SLC30A10;NVL;PIP5K1A;USF1	random
STAT5A	k562_428	USP33;VASH2;SLC30A10;RUSC1;VPS45	random
STAT5A	k562_500	BMP8B;EXO5;HEYL;PABPC4;PPIE;PPT1;RLF;SMAP2;TRIT1;ZFP69;ZNF684	real
STAT5A	k562_500	ARID1A;AK2;CLIC4;FDPS;ADAMTS4	random
STAT5A	k562_500	FAM46B;AK2;CLIC4;GON4L;ARHGAP30	random
STAT5A	k562_500	LIN28A;HDAC1;FUCA1;HCN3;CD48	random
STAT5A	k562_500	LIN28A;KIAA1522;GRHL3;MTX1;CD84	random
STAT5A	k562_500	MAP3K6;MARCKSL1;LYPLA2;PBXIP1;FCER1G	random
STAT5A	k562_500	MAP3K6;RBBP4;LYPLA2;PKLR;HSPA6	random
STAT5A	k562_500	NUDC;S100PBP;NIPAL3;RIT1;HSPA6	random
STAT5A	k562_500	PIGV;TMEM39B;PNRC2;SHC1;PFDN2	random
STAT5A	k562_500	SLC9A1;TXLNA;SRRM1;THBS3;SLAMF7	random
STAT5A	k562_500	SYTL1;ZBTB8A;SRSF10;TRIM46;TOMM40L	random
STAT5A	k562_500	TMEM222;ZBTB8OS;STPG1;YY1AP1;USF1	random
STAT5A	k562_540	AP1G2;ARHGAP5;CMTM5;G2E3;NGDN;NUBPL;SLC22A17;THTPA;ZFHX2	real
STAT5A	k562_540	ACTR10;AJUBA;ABCD4;AJUBA;FNTB	random
STAT5A	k562_540	ATL1;CDH24;BATF;DHRS2;GPHN	random
STAT5A	k562_540	C14orf37;CHMP4A;DNAL1;DTD2;PAPLN	random
STAT5A	k562_540	DAAM1;DTD2;EIF2B2;EMC9;PIGH	random
STAT5A	k562_540	GNG2;PABPN1;GPHN;MMP14;PLEKHG3	random
STAT5A	k562_540	GNPNAT1;PSME1;PGF;NFATC4;PSEN1	random
STAT5A	k562_540	MAP4K5;RIPK3;TMEM229B;RBM23;RBM25	random
STAT5A	k562_540	STYX;STRN3;ZFYVE1;STRN3;TTC9	random
STAT5A	k562_540	TMX1;TM9SF1;ZNF410;TINF2;ZBTB1	random
STAT5A	k562_637	FAM50A;GDI1;LAGE3;PLXNA3;SLC10A3;UBL4A;TAZ	real
STAT5A	k562_638	BRCC3;CMC4;MTCP1;CD99L2;DKC1;FUNDC2;F8;G6PD;IKBKG;GAB3;HMGB3;MPP1;MTM1;MTMR1;PNMA5;RAB39B;VBP1	real
STAT5A	k562_638	CCDC22;C1GALT1C1;CXorf56;C1GALT1C1;AP1S2	random
STAT5A	k562_638	CCNB3;CUL4B;DOCK11;CUL4B;ASB9	random
STAT5A	k562_638	FOXP3;CXorf56;KLHL13;DOCK11;CA5B	random
STAT5A	k562_638	GPKOW;GRIA3;LUZP4;LAMP2;CDKL5	random
STAT5A	k562_638	GSPT2;LAMP2;LUZP4;LONRF3;FANCB	random
STAT5A	k562_638	HSD17B10;LONRF3;NDUFA1;NDUFA1;FANCB	random
STAT5A	k562_638	IQSEC2;LONRF3;NKAP;NKRF;MAP3K15	random
STAT5A	k562_638	MAGED1;MCTS1;PGRMC1;PLS3;MAP3K15	random
STAT5A	k562_638	PPP1R3F;NKAP;PLS3;PLS3;MOSPD2	random
STAT5A	k562_638	PRAF2;NKRF;RHOXF1;RHOXF1;PDHA1	random
STAT5A	k562_638	PRICKLE3;PGRMC1;RHOXF2;RHOXF2;PHKA2	random
STAT5A	k562_638	RIBC1;RHOXF1;RHOXF2;RPL39;PIGA	random
STAT5A	k562_638	SYP;SOWAHD;SEPT6;SEPT6;PIR	random
STAT5A	k562_638	TFE3;THOC2;SLC25A43;SLC25A43;PPEF1	random
STAT5A	k562_638	TIMM17B;THOC2;SLC25A5;SOWAHD;SYAP1	random
STAT5A	k562_638	TIMM17B;UPF3B;SOWAHD;UBE2A;TXLNG	random
STAT5A	k562_638	TSPYL2;ZBTB33;UPF3B;WDR44;ZRSR2	random
